ubicageo,cod_expe,cod_deli,delirie5,califica,gdo_cons,form_com,form_acc,modalida,elem_com,concurso,clasific,ent_ocur,muniocur,fec_ocur,totalca1,totalca2
"04002",1,579,401,2,1,1,1,1,3,9,3,4,"04002","09/09/1899","2","2"
"05010",2,580,402,2,1,1,1,3,3,9,3,5,"05018","22/09/2013","2","1"
"05010",3,581,708,2,1,1,1,1,1,0,3,5,"05018","10/01/2014","3","1"
"05010",3,582,105,1,1,1,1,1,1,0,3,5,"05018","10/01/2014","3","1"
"05010",4,583,401,1,1,1,1,2,1,9,3,5,"05018","26/01/2014","1","1"
"05010",5,584,101,2,1,1,2,3,2,9,3,5,"05018","08/02/2014","1","1"
"05010",6,585,101,1,1,1,1,9,1,9,3,5,"05018","10/02/2014","1","1"
"05010",7,586,420,2,1,1,2,9,1,9,3,5,"05018","27/06/2013","1","1"
"05010",8,587,101,1,1,1,1,1,4,0,3,5,"05006","27/01/2014","1","1"
"05010",9,588,420,2,1,1,2,2,1,9,3,5,"05018","14/02/2014","1","1"
"05010",10,589,420,2,1,1,2,3,1,9,3,5,"05018","30/08/2013","1","1"
"05010",11,590,402,2,1,1,1,2,1,9,3,5,"05018","10/02/2014","1","1"
"05010",12,591,301,2,1,1,1,9,1,9,3,5,"05018","04/07/2013","1","1"
"05010",13,592,402,2,1,1,1,2,1,9,3,5,"05018","14/01/2014","1","1"
"05010",14,593,101,2,1,1,2,2,1,9,3,5,"05018","19/02/2014","1","1"
"05010",15,594,605,2,1,1,1,2,1,9,3,5,"05018","20/02/2014","1","2"
"05010",16,595,105,2,1,1,2,2,1,9,3,5,"05018","02/12/2013","1","1"
"05010",16,596,420,2,1,1,2,2,1,9,3,5,"05018","02/12/2013","1","1"
"05010",17,597,420,2,1,1,2,2,1,9,3,5,"05018","01/06/2013","1","1"
"05010",18,598,101,2,1,1,2,2,1,9,3,99,"99999","09/09/1899","1","1"
"05010",19,599,401,2,1,1,1,9,1,9,3,5,"05018","26/02/2014","1","1"
"05010",19,600,710,2,1,1,1,9,1,9,3,5,"05018","26/02/2014","2","1"
"05010",20,601,105,2,1,1,2,2,1,9,3,5,"05018","12/03/2014","1","1"
"05010",20,602,420,2,1,1,2,2,1,9,3,5,"05018","12/03/2014","1","2"
"05010",21,603,401,1,1,1,1,1,3,9,3,5,"05018","21/02/2014","2","2"
"05010",22,604,401,1,1,1,1,9,3,9,3,99,"99999","09/09/1899","1","2"
"05010",23,605,401,1,1,1,1,3,3,1,3,5,"05018","06/02/2014","2","1"
"05010",24,606,402,1,1,1,1,2,1,9,3,5,"05018","19/03/2014","1","1"
"05010",25,607,401,2,1,1,1,2,1,9,3,5,"05010","18/03/2014","1","1"
"05010",26,608,402,2,1,1,1,9,3,9,3,5,"05018","19/03/2014","1","1"
"05010",27,609,401,2,1,1,1,2,1,9,3,5,"05018","19/03/2014","1","1"
"05010",28,610,401,1,1,1,1,2,3,2,3,5,"05018","23/03/2014","1","1"
"05010",29,611,305,1,1,1,1,2,3,9,3,5,"05006","02/10/2013","1","1"
"05010",30,612,402,2,1,1,1,2,3,9,3,5,"05018","26/03/2014","1","1"
"05010",31,613,414,2,1,1,1,2,1,9,3,99,"99999","09/09/1899","3","1"
"05010",32,614,401,2,1,1,1,2,3,9,3,5,"05018","18/03/2014","1","1"
"05010",33,615,105,2,1,1,1,1,1,0,3,99,"99999","20/03/2014","1","1"
"05010",33,616,702,2,1,1,1,1,1,9,3,99,"99999","20/03/2014","1","1"
"05010",34,617,306,1,1,1,1,2,4,0,3,99,"99999","14/03/2014","1","1"
"05010",35,618,401,1,1,1,1,1,3,9,3,5,"05018","26/03/2014","1","1"
"05010",36,619,420,2,1,1,2,2,1,9,3,5,"05018","25/06/2013","1","1"
"05010",37,620,304,2,1,1,1,3,1,9,3,5,"05018","06/04/2014","1","1"
"05010",38,621,401,2,1,1,1,2,3,9,3,5,"05010","09/04/2014","1","1"
"05010",39,622,105,2,1,1,2,2,3,9,3,5,"05018","26/04/2014","1","3"
"05010",39,623,105,2,1,1,2,2,3,9,3,5,"05018","26/04/2014","1","3"
"05010",39,624,420,2,1,1,2,2,3,9,3,5,"05018","26/04/2014","1","1"
"05010",40,625,403,2,1,1,1,2,3,9,3,5,"05010","17/05/2014","1","1"
"05010",41,626,420,2,1,1,2,2,1,9,3,99,"99999","09/09/1899","1","1"
"05010",42,627,401,2,1,1,1,9,3,9,3,5,"05018","25/05/2014","1","1"
"05010",43,628,401,2,1,1,1,2,3,9,3,5,"05018","30/05/2014","1","1"
"05010",44,629,105,2,1,1,1,1,3,9,3,5,"05018","22/09/2013","1","1"
"05010",44,630,105,2,1,1,1,1,2,9,3,5,"05018","22/09/2013","2","1"
"05010",44,631,105,2,1,1,1,1,1,9,3,5,"05018","22/09/2013","1","1"
"05010",45,632,401,1,1,1,1,9,3,1,3,5,"05018","17/01/2014","1","1"
"05010",46,633,105,1,1,1,1,1,3,9,3,5,"05018","22/06/2014","1","1"
"05010",46,634,105,1,1,1,1,1,3,9,3,5,"05018","22/06/2014","1","1"
"05010",46,635,105,1,1,1,1,1,3,9,3,5,"05018","22/06/2014","1","1"
"05010",47,636,101,1,1,1,1,1,1,9,3,99,"99999","09/09/1899","1","1"
"05010",48,637,419,2,1,1,1,2,9,9,3,99,"99999","09/09/1899","1","1"
"05010",49,638,401,2,1,1,1,9,3,9,3,5,"05018","06/07/2014","1","1"
"05010",50,639,420,2,1,1,2,3,9,9,3,99,"99999","09/09/1899","1","2"
"05010",51,640,420,2,1,1,2,3,9,9,3,5,"05018","09/09/1899","1","1"
"05010",52,641,301,2,9,1,1,9,9,9,3,5,"05018","21/11/2013","1","1"
"05010",53,642,401,1,1,1,1,1,3,9,3,5,"05018","24/07/2014","2","2"
"05010",54,643,403,2,1,1,1,2,3,9,3,5,"05010","03/08/2014","2","1"
"05010",54,644,401,2,1,1,1,2,3,9,3,5,"05010","03/08/2014","2","1"
"05010",55,645,401,1,1,1,1,9,3,1,3,5,"05006","04/08/2014","1","1"
"05010",56,646,401,2,1,1,1,2,3,1,3,5,"05018","28/08/2014","1","1"
"05010",57,647,401,2,1,1,1,2,3,1,3,5,"05018","28/08/2014","1","1"
"05010",58,648,420,2,1,1,2,3,9,9,3,5,"05018","07/12/2013","1","1"
"05010",59,649,401,2,1,1,1,9,3,9,3,5,"05010","31/08/2014","2","1"
"05010",60,650,605,2,9,1,1,3,9,9,3,5,"05018","20/02/2014","1","1"
"05010",61,651,401,2,1,1,1,9,3,9,3,5,"05006","21/07/2014","1","1"
"05010",62,652,402,2,1,1,1,2,3,9,3,99,"99999","09/09/1899","1","1"
"05010",63,653,401,2,1,1,1,2,1,9,3,99,"99999","09/09/1899","1","1"
"05010",64,654,401,2,1,1,1,2,3,9,3,5,"05018","15/09/2014","3","1"
"05010",65,655,402,2,1,1,1,9,3,9,3,5,"05018","17/09/2014","1","1"
"05010",66,656,401,2,1,1,1,2,3,9,3,99,"99999","09/09/1899","2","1"
"05010",67,657,401,2,1,1,1,9,3,9,9,5,"05018","17/09/2014","1","1"
"05010",68,658,401,2,1,1,1,9,3,9,3,99,"99999","09/09/1899","2","1"
"05010",69,659,401,2,1,1,1,3,1,9,3,5,"05018","09/09/1899","1","1"
"05010",70,660,420,2,1,1,2,9,9,9,9,99,"99999","09/09/1899","1","1"
"05010",71,661,101,2,1,1,2,9,9,9,9,5,"05018","09/09/1899","1","3"
"05010",71,662,420,2,1,1,2,9,9,9,9,5,"05018","09/09/1899","1","3"
"05010",72,663,401,1,1,1,1,9,3,1,9,5,"05018","02/03/2014","1","2"
"05010",73,664,401,2,1,1,1,2,3,9,3,5,"05018","11/09/2014","2","1"
"05010",74,665,401,2,1,1,1,2,3,9,3,5,"05010","21/11/2013","2","1"
"05010",75,666,401,2,1,1,1,2,3,9,3,5,"05018","01/03/2014","3","1"
"05010",76,667,401,2,1,1,1,9,1,9,3,5,"05018","17/09/2014","1","1"
"05010",77,668,102,1,1,1,1,9,9,9,3,5,"05018","02/07/2014","1","1"
"05010",78,669,401,2,1,1,1,9,3,2,3,5,"05999","13/09/2014","1","1"
"05010",79,670,401,2,1,1,1,2,3,9,3,5,"05031","07/09/2014","1","1"
"05010",80,671,401,2,1,1,1,2,3,9,3,5,"05010","12/09/2014","2","1"
"05010",81,672,421,2,0,1,1,2,3,9,3,5,"05031","11/07/2014","9","1"
"05010",82,673,401,2,1,1,1,2,3,9,3,5,"05018","05/06/2014","1","1"
"05010",83,674,401,2,1,1,1,2,3,9,3,99,"99999","09/09/1899","1","1"
"05010",84,675,401,2,1,1,1,1,3,2,3,5,"05018","14/10/2014","2","1"
"05010",85,676,401,2,1,1,1,2,1,9,3,5,"05018","15/10/2014","1","1"
"05010",86,677,402,2,1,1,1,2,3,9,3,5,"05010","17/10/2014","1","1"
"05010",87,678,401,2,1,1,1,2,1,9,3,5,"05018","30/09/2014","1","1"
"05010",88,679,402,2,1,1,1,2,3,9,3,5,"05018","30/10/2014","1","1"
"05010",89,680,401,1,1,1,1,2,3,1,3,5,"05018","05/11/2014","1","1"
"05010",90,681,401,1,1,1,1,2,3,1,3,5,"05018","01/11/2014","1","1"
"05010",91,682,105,2,1,1,1,1,3,9,3,99,"99999","09/09/1899","2","1"
"05010",92,683,401,1,1,1,1,2,3,2,3,5,"05018","19/10/2014","1","1"
"05010",93,684,420,1,1,1,2,3,2,9,3,99,"99999","09/09/1899","1","1"
"05010",94,685,310,1,9,1,1,2,9,9,3,5,"05010","09/09/1899","1","3"
"05010",95,686,105,2,2,1,9,1,3,9,3,99,"99999","09/09/1899","1","1"
"05010",96,687,401,2,1,1,1,2,1,9,3,5,"05018","06/12/2014","1","1"
"05010",97,688,105,1,2,1,1,1,3,9,3,99,"99999","09/09/1899","1","1"
"05010",98,689,421,2,1,1,1,3,9,9,3,99,"99999","09/09/1899","1","1"
"05010",99,691,602,1,0,1,1,9,9,9,3,99,"99999","09/09/1899","1","1"
"05010",100,690,401,2,1,1,1,3,1,9,3,5,"05018","24/12/2014","1","1"
"05010",101,692,420,2,1,1,2,3,9,9,1,5,"05018","28/09/2014","1","1"
"05010",101,693,101,1,1,1,2,3,9,9,1,5,"05018","28/09/2014","1","1"
"05010",102,694,401,2,9,1,1,3,1,9,3,99,"99999","09/09/1899","1","1"
"05010",103,695,420,2,1,1,2,2,9,9,3,5,"05018","03/08/2014","1","2"
"05030",104,696,101,1,1,1,1,1,4,9,3,5,"05030","01/11/2014","1","1"
"05030",105,697,102,1,1,1,1,1,3,2,3,5,"05030","16/11/2014","1","1"
"05030",106,698,101,1,1,1,1,1,3,2,3,5,"05027","11/11/2014","1","1"
"05030",107,699,401,1,1,1,1,1,3,1,3,5,"05030","01/12/2014","3","1"
"05030",108,700,305,1,1,1,1,1,1,0,3,5,"05030","05/12/2014","1","1"
"05030",109,701,501,2,1,1,1,1,1,2,3,5,"05027","11/12/2014","1","1"
"05030",110,702,401,1,1,1,1,1,3,1,3,5,"05030","10/12/2014","1","1"
"05030",111,703,301,2,1,1,1,1,1,0,3,5,"05027","16/12/2014","1","1"
"05030",112,704,401,1,1,1,1,1,3,1,3,5,"05027","21/12/2014","2","1"
"05030",113,705,401,1,1,1,1,1,3,2,3,5,"05030","30/12/2014","3","1"
"05030",114,706,401,1,1,1,1,1,3,1,3,5,"05030","25/12/2014","3","2"
"05030",114,707,403,1,1,1,1,1,3,1,3,5,"05030","25/12/2014","3","2"
"05030",115,708,419,1,1,1,1,1,1,9,3,5,"05030","28/10/2014","1","1"
"05030",116,709,401,1,1,1,1,1,3,1,3,5,"05030","09/11/2014","1","1"
"07019",18463,25704,710,2,1,1,1,2,1,9,3,7,"07019","13/07/2014","1","1"
"07019",18464,25711,417,2,9,1,1,3,1,9,3,7,"07099","09/09/1899","1","1"
"07019",18465,25705,703,2,1,1,2,2,1,9,3,7,"07093","15/07/2014","1","1"
"07019",18466,25733,101,2,1,9,2,3,1,9,3,7,"07019","09/09/1899","1","1"
"07019",18467,25706,420,2,1,1,1,2,1,2,3,7,"07019","18/05/2014","1","1"
"07019",18468,25688,105,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07019",18469,25709,105,2,1,1,1,2,1,9,3,7,"07019","13/04/2014","1","1"
"07019",18470,25710,710,2,1,1,1,3,1,9,3,7,"07019","13/05/2014","1","1"
"07019",18471,25712,502,2,2,1,1,3,1,9,3,7,"07099","09/09/1899","1","1"
"07019",18472,25717,710,9,9,9,9,9,9,9,9,7,"07019","09/09/1899","1","1"
"07019",18473,25728,710,2,1,1,1,3,1,9,3,7,"07019","16/07/2014","2","1"
"07019",18474,25713,420,2,9,1,1,3,9,9,9,7,"07019","09/09/1899","1","1"
"07019",18474,25714,418,2,9,1,1,3,9,9,9,7,"07019","09/09/1899","1","1"
"07019",18475,25715,710,2,1,1,1,3,1,9,3,7,"07019","11/05/2014","1","1"
"07019",18476,25716,710,2,1,1,1,3,1,9,3,7,"07019","08/06/2014","1","1"
"07019",18477,25718,710,2,1,1,1,2,1,9,3,7,"07019","31/05/2014","1","1"
"07019",18478,25719,710,2,1,1,1,3,1,9,3,7,"07019","25/05/2014","1","1"
"07019",18479,25720,710,2,1,1,1,3,1,9,3,7,"07019","23/05/2014","1","1"
"07019",18480,25721,710,2,1,1,1,3,1,9,3,7,"07019","18/05/2014","1","1"
"07019",18481,25722,710,2,1,1,1,2,1,9,3,7,"07019","19/06/2014","1","1"
"07019",18482,25723,701,2,1,1,1,3,1,9,3,7,"07019","21/06/2014","1","1"
"07019",18483,25724,421,2,1,1,1,2,1,9,3,7,"07099","01/06/2000","2","1"
"07019",18484,25725,701,2,1,1,1,3,1,9,3,7,"07019","09/09/1899","1","1"
"07019",18485,25726,710,2,1,1,1,3,1,9,3,7,"07019","16/05/2014","1","1"
"07019",18486,25727,701,2,1,1,1,3,1,9,3,7,"07019","23/11/2014","1","1"
"07019",18487,25729,710,2,1,1,1,3,1,9,3,7,"07019","29/05/2014","1","1"
"07019",18488,25730,710,2,1,1,1,3,1,9,3,7,"07019","27/07/2014","1","1"
"07019",18489,25731,710,2,1,1,1,3,1,9,3,7,"07019","19/04/2014","1","1"
"07019",18490,25732,710,2,1,1,1,3,1,9,3,7,"07019","14/04/2014","1","1"
"07019",18491,25689,105,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07019",18492,25734,710,2,1,1,1,3,1,9,3,7,"07019","15/05/2014","1","1"
"07019",18493,25735,710,2,1,1,1,3,1,9,3,7,"07019","17/05/2014","1","1"
"07019",18494,25690,105,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07019",18495,25886,501,2,1,1,1,1,1,9,3,7,"07019","14/12/2014","1","1"
"07019",18496,25887,710,2,1,1,1,3,1,9,3,7,"07019","02/11/2014","1","3"
"07019",18496,25888,105,2,1,1,2,3,1,9,3,7,"07019","02/11/2014","1","3"
"07019",18496,25889,420,2,1,1,2,3,1,9,3,7,"07019","02/11/2014","1","3"
"07019",18497,25890,710,2,1,1,1,3,1,9,3,7,"07019","10/11/2014","1","1"
"07019",18497,25891,420,2,1,1,2,3,1,9,3,7,"07019","10/11/2014","1","1"
"07019",18498,25892,420,2,1,1,2,3,1,9,3,7,"07019","21/04/2014","1","2"
"07019",18498,25893,105,2,1,1,2,3,1,9,3,7,"07019","21/04/2014","1","2"
"07019",18772,25708,701,2,1,1,1,3,1,9,3,7,"07019","05/04/2014","1","1"
"07019",18773,25736,701,2,1,1,1,3,1,9,3,7,"07019","05/04/2014","1","1"
"07019",18774,25885,701,2,1,1,1,3,1,9,3,7,"07019","04/04/2014","1","1"
"07019",18775,25692,105,2,1,1,2,2,1,9,3,7,"07019","07/06/2014","1","3"
"07019",18775,25693,420,2,1,1,2,2,1,9,3,7,"07019","07/06/2014","1","3"
"07019",18775,25694,710,2,1,1,1,2,1,9,3,7,"07019","07/06/2014","1","3"
"07019",18776,25695,710,2,1,1,1,2,1,9,3,7,"07019","18/05/2014","1","1"
"07019",18777,25707,710,2,9,1,1,2,1,9,3,7,"07019","25/05/2014","1","1"
"07019",18778,25696,710,2,1,1,1,2,1,9,3,7,"07019","23/05/2014","1","1"
"07019",18779,25697,701,2,1,1,1,2,1,9,3,7,"07019","21/06/2014","1","1"
"07019",18780,25698,710,2,1,1,1,2,1,9,3,7,"07019","07/06/2014","1","1"
"07019",18781,25699,710,2,1,1,1,2,1,9,3,7,"07019","09/06/2014","1","1"
"07019",18782,25804,710,2,1,1,1,2,1,9,3,7,"07019","12/06/2014","1","1"
"07019",18783,25702,710,2,1,1,1,2,1,9,3,7,"07019","13/06/2014","1","1"
"07019",18784,25703,501,2,1,1,1,1,1,0,3,7,"07019","04/07/2014","1","1"
"07078",5419,20949,710,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07078",5420,20973,710,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07078",9557,20863,710,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07078",18707,25894,710,2,1,1,1,3,1,9,3,7,"07078","18/12/2013","1","1"
"07078",18708,25896,710,2,1,1,1,3,1,9,3,7,"07078","13/12/2013","1","1"
"07078",18709,25895,710,2,1,1,1,3,1,9,3,7,"07078","02/12/2013","1","1"
"07078",18710,25897,710,2,1,1,1,3,1,9,3,7,"07094","14/12/2013","1","1"
"07078",18711,25898,710,2,1,1,1,3,1,9,3,7,"07078","25/01/2014","1","1"
"07078",18712,25899,710,2,1,1,1,3,1,9,3,7,"07078","06/01/2014","1","1"
"07078",18713,25987,710,2,1,1,1,3,1,9,3,7,"07078","06/12/2013","1","1"
"07078",18714,25901,710,2,1,1,1,3,1,9,3,7,"07078","23/01/2014","1","1"
"07078",18715,25902,603,2,1,1,1,1,1,9,3,7,"07078","25/12/2013","1","2"
"07078",18716,25910,603,2,2,1,1,1,1,0,3,7,"07026","08/05/2014","1","1"
"07078",18717,25903,710,2,1,1,1,3,1,9,3,7,"07078","18/01/2014","1","1"
"07078",18718,25904,710,2,1,1,1,3,1,9,3,7,"07078","02/03/2014","1","1"
"07078",18719,25905,420,2,1,1,2,3,1,9,3,7,"07078","12/12/2013","1","2"
"07078",18719,25906,105,2,1,1,2,3,1,9,3,7,"07078","12/12/2013","1","3"
"07078",18719,25907,710,2,1,1,1,3,1,9,3,7,"07078","12/12/2013","1","1"
"07078",18720,25908,710,2,1,1,1,3,1,9,3,7,"07078","09/09/1899","1","1"
"07078",19463,25909,710,2,1,1,1,3,1,9,3,7,"07078","15/02/2014","1","1"
"07078",19464,25911,710,2,2,1,1,3,1,9,3,7,"07078","10/05/2014","1","1"
"07078",19465,25912,710,2,2,1,1,3,1,9,3,7,"07078","27/02/2014","1","1"
"07078",19466,25913,710,2,1,1,1,3,1,9,3,7,"07078","15/02/2014","1","1"
"07078",19467,25914,710,2,1,1,1,3,1,9,3,7,"07078","01/04/2014","1","1"
"07078",19468,26072,420,2,1,1,2,2,1,9,3,7,"07078","09/09/1899","1","1"
"07078",19469,25915,710,2,1,1,1,3,1,9,3,7,"07078","10/05/2014","1","1"
"07078",19470,25916,710,2,2,1,1,3,1,9,3,7,"07078","25/06/2014","1","1"
"07078",19471,25917,301,2,1,1,1,2,1,9,3,7,"07094","09/09/1899","1","1"
"07078",19472,25918,710,2,2,1,1,3,1,9,3,7,"07078","03/07/2014","1","1"
"07078",19473,25919,401,2,1,1,1,2,1,0,3,7,"07078","06/07/2014","1","1"
"07078",19474,26074,605,2,2,1,1,3,1,0,3,7,"07078","17/09/2014","3","1"
"07078",19475,26069,710,2,2,1,1,3,1,9,3,7,"07078","29/06/2014","1","1"
"07078",19476,26070,710,2,1,1,1,3,1,9,3,7,"07078","14/10/2014","1","1"
"07078",19477,26073,501,2,1,1,1,1,1,0,9,7,"07094","15/10/2014","1","1"
"07078",19478,26071,501,2,2,1,1,1,1,9,3,7,"07007","09/09/1899","1","1"
"07078",21142,12714,710,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07078",21143,12722,710,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07078",21144,12715,710,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07089",19479,26075,105,2,1,1,2,2,1,9,3,7,"07089","21/02/2014","1","1"
"07089",19480,26076,710,2,1,1,1,2,1,9,3,7,"07089","21/02/2014","1","1"
"07089",19481,26077,710,2,1,1,1,3,1,9,3,7,"07089","23/02/2014","1","1"
"07089",19687,26078,710,2,1,1,1,3,1,9,3,7,"07089","21/02/2014","1","1"
"07089",19688,12028,101,2,1,1,2,3,2,9,3,7,"07089","16/03/2014","1","1"
"07089",19689,26079,710,0,1,0,2,3,1,9,3,7,"07089","02/03/2014","1","1"
"07089",19690,26178,710,2,1,1,1,2,1,9,3,7,"07089","15/03/2014","1","1"
"07089",19691,26081,710,2,1,1,1,3,1,9,3,7,"07089","25/03/2014","1","1"
"07089",19692,26082,710,2,1,1,1,3,1,9,3,7,"07089","01/02/2014","1","1"
"07089",19693,26083,710,2,1,1,1,3,1,9,3,7,"07035","07/03/2014","1","1"
"07089",19694,26084,710,2,1,1,1,3,1,9,3,7,"07087","18/04/2014","1","1"
"07089",19695,26085,710,2,1,1,1,3,9,9,3,7,"07089","18/04/2014","1","1"
"07089",19696,26086,710,2,1,1,1,3,1,9,3,7,"07089","03/04/2014","1","1"
"07089",19697,26087,710,2,1,1,1,3,1,9,3,7,"07089","14/04/2014","1","1"
"07089",19698,26088,710,2,1,1,1,3,1,9,3,7,"07089","06/04/2014","1","1"
"07089",19699,26089,710,2,1,1,1,3,9,9,3,7,"07089","20/03/2014","1","1"
"07089",19700,26090,710,2,1,1,1,3,9,9,3,7,"07089","01/03/2014","1","1"
"07089",19701,26091,708,2,1,1,2,3,1,9,3,7,"07089","26/02/2014","1","1"
"07089",19702,26092,710,2,1,1,1,3,1,9,3,7,"07089","04/03/2014","1","1"
"07089",19703,26093,710,2,1,1,1,3,1,9,3,7,"07089","31/03/2014","1","1"
"07089",19704,26094,710,2,1,1,1,3,1,9,3,7,"07089","06/04/2014","1","1"
"07089",19705,26095,710,2,1,1,1,3,1,9,3,7,"07089","18/04/2014","1","1"
"07089",19706,26096,420,2,1,1,1,3,1,9,3,7,"07089","03/04/2014","1","1"
"07089",19707,26097,710,2,1,1,2,3,1,9,3,7,"07089","24/04/2014","1","1"
"07089",19708,26098,710,2,1,1,1,3,1,9,3,7,"07089","02/05/2014","1","1"
"07089",19709,26099,710,2,1,1,1,3,1,9,3,7,"07089","03/05/2014","1","1"
"07089",19710,26100,501,0,1,1,1,3,9,9,3,7,"07089","18/05/2014","1","1"
"07089",19710,26101,105,2,1,1,2,3,1,9,3,7,"07089","15/05/2014","1","1"
"07089",19710,26102,605,0,9,1,2,3,9,9,3,7,"07089","18/05/2014","1","1"
"07089",19711,26103,710,2,1,1,1,3,1,9,3,7,"07102","24/05/2014","1","1"
"07089",19712,26104,710,2,1,1,1,3,1,9,3,7,"07089","11/05/2014","1","1"
"07089",19713,26105,420,2,1,1,1,3,1,9,3,7,"07089","21/04/2014","1","1"
"07089",19714,26106,710,2,1,1,1,3,1,9,3,7,"07089","02/05/2014","1","1"
"07089",21094,26107,701,2,1,1,1,3,1,9,3,99,"99999","09/09/1899","1","1"
"07089",21095,26108,413,1,1,1,1,2,3,9,3,99,"99999","09/09/1899","1","1"
"07089",21096,26109,401,1,1,1,1,3,3,9,3,99,"99999","09/09/1899","1","1"
"07089",21097,26307,701,2,1,1,1,3,1,9,3,99,"99999","09/09/1899","1","1"
"07089",21098,26308,105,0,1,1,1,3,9,9,3,7,"07089","30/04/2014","1","1"
"07089",21099,26309,101,2,1,1,2,3,9,9,3,99,"99999","09/09/1899","1","1"
"07089",21100,26310,710,2,1,1,2,3,9,9,3,7,"07089","28/03/2014","1","1"
"07089",21102,26312,701,2,9,1,1,3,1,9,3,99,"99999","09/09/1899","1","1"
"07089",21103,26313,701,2,1,1,1,3,1,9,3,99,"99999","09/09/1899","1","1"
"07089",21104,26314,105,2,9,1,1,3,4,9,3,99,"99999","09/09/1899","1","1"
"07089",21105,26315,105,0,9,1,0,3,4,9,3,99,"99999","09/09/1899","1","1"
"07089",21106,26316,501,2,9,1,1,1,1,9,3,7,"07089","11/08/2014","1","1"
"07089",21107,26317,420,2,9,1,1,3,9,9,3,7,"07089","05/04/2014","1","1"
"07089",21108,22002,307,2,9,1,1,3,1,9,3,7,"07089","09/09/1899","1","1"
"07089",21109,12027,420,2,1,1,2,3,1,9,1,7,"07089","06/04/2014","1","1"
"07089",21231,26311,420,0,1,1,1,3,9,9,3,7,"07089","21/02/2014","1","1"
"07101",17666,12676,105,2,1,1,2,2,1,9,1,7,"07101","16/08/2014","1","1"
"07101",17666,12677,710,2,1,1,1,2,1,9,1,7,"07101","16/08/2014","1","1"
"07101",17667,12678,701,2,1,1,1,2,1,9,1,7,"07101","26/11/2013","1","1"
"07101",17668,12679,710,2,1,1,1,2,1,9,1,7,"07101","17/09/2014","1","1"
"07101",17669,12680,710,2,1,1,1,2,1,9,1,7,"07101","15/07/2014","1","1"
"07101",17670,12173,603,2,1,1,1,1,1,9,1,7,"07101","09/09/1899","1","1"
"07101",17671,12681,710,2,1,1,1,2,1,9,1,7,"07101","21/08/2014","1","1"
"07101",17672,12541,502,2,1,1,1,2,1,9,1,7,"07101","03/10/2014","1","3"
"07101",17673,12542,710,2,1,1,1,2,1,9,1,7,"07101","24/05/2014","1","1"
"07101",17674,12543,710,2,1,1,1,2,1,9,1,7,"07101","20/05/2014","1","1"
"07101",17675,12544,710,2,1,1,1,2,1,9,1,7,"07101","31/08/2014","1","1"
"07101",17676,12545,710,2,1,1,1,2,1,9,1,7,"07027","23/06/2014","1","1"
"07101",17677,12174,502,2,1,1,1,2,1,9,1,7,"07101","09/09/1899","1","2"
"07101",17678,12546,710,2,1,1,1,2,1,9,1,7,"07101","19/07/2014","1","1"
"07101",17679,12547,710,2,1,1,1,2,1,9,1,7,"07101","08/08/2014","1","1"
"07101",17680,12548,710,2,1,1,1,2,1,9,1,7,"07101","16/08/2014","1","1"
"07101",17681,12549,710,2,1,1,1,2,1,9,1,7,"07101","07/09/2014","1","1"
"07101",17682,12550,710,2,1,1,1,2,1,9,1,7,"07101","19/03/2014","1","1"
"07101",17683,12551,710,2,1,1,1,2,1,9,1,7,"07101","10/08/2014","1","1"
"07101",17684,12552,710,2,1,1,1,2,1,9,1,7,"07101","22/08/2014","1","1"
"07101",17685,12553,710,2,1,1,1,2,1,9,1,7,"07101","04/10/2014","1","1"
"07101",17686,12175,417,2,1,1,1,2,1,9,1,99,"99999","09/09/1899","1","1"
"07101",17687,12554,710,2,1,1,1,2,1,9,1,7,"07101","30/04/2014","1","1"
"07101",17689,12188,502,2,1,1,1,2,1,9,1,7,"07101","09/09/1899","1","1"
"07101",17690,13271,710,2,1,1,1,2,1,9,1,7,"07101","05/01/2014","1","1"
"07101",17691,13272,710,2,1,1,1,2,1,9,1,7,"07101","23/11/2014","1","1"
"07101",17692,13273,710,2,1,1,1,2,1,9,1,7,"07101","12/07/2014","1","1"
"07101",17693,13274,420,2,1,1,1,2,1,9,1,7,"07101","23/01/2014","1","1"
"07101",17694,12189,502,2,1,1,1,2,1,9,1,7,"07101","09/09/1899","1","1"
"07101",17695,12190,501,2,1,1,1,1,1,9,1,7,"07002","09/09/1899","1","2"
"07101",17696,12191,701,2,1,1,1,2,1,9,1,7,"07101","09/09/1899","1","1"
"07101",17697,13275,710,2,1,1,1,2,1,9,1,7,"07101","16/08/2014","1","1"
"07101",17698,13276,710,2,1,1,1,2,1,9,1,7,"07101","15/02/2014","1","1"
"07101",17699,13277,710,2,1,1,1,2,1,9,1,7,"07101","12/03/2014","1","1"
