ubicageo,cod_expe,cod_deli,delirie6,califica,gdo_cons,form_com,form_acc,modalida,elem_com,concurso,clasific,ent_ocur,muniocur,fec_ocur,totalca1,totalca2
"01006",1464,20,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","7"
"01006",1464,21,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","7"
"01006",1468,22,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","2","1"
"01006",1470,23,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1472,24,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1474,25,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1476,26,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1478,27,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","2","1"
"01006",1480,28,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1482,29,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1484,30,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1486,31,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","3","2"
"01006",1486,32,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","3","2"
"01006",1489,33,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1491,34,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","2","1"
"01006",1493,35,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1495,36,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1497,37,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1499,38,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","2"
"01006",1499,39,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","2"
"01006",1501,40,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1502,41,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1504,42,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1506,43,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"01006",1509,44,3080,9,9,9,9,9,9,9,9,9,"09999","09/09/1899","1","1"
"02002",828,62,4010,1,9,1,1,9,9,0,1,2,"02002","28/05/2013","1","2"
"05010",87,63,4010,2,1,1,9,1,9,0,1,5,"05018","26/02/2014","2","1"
"05010",87,65,4110,2,1,1,9,1,9,9,1,5,"05018","26/02/2014","3","1"
"05010",329,71,3040,1,1,1,2,2,3,9,1,5,"05018","14/03/2014","1","1"
"05010",557,64,4010,1,1,1,2,3,1,9,1,5,"05010","21/11/2013","1","1"
"05010",557,69,4010,1,1,1,2,3,1,9,1,5,"05010","21/11/2013","1","1"
"05010",605,78,1040,1,1,1,1,2,4,9,1,5,"05018","20/09/2013","1","1"
"05010",605,79,1040,1,1,1,1,3,4,9,1,5,"05018","20/09/2013","1","1"
"05010",624,77,1010,1,1,1,1,3,4,9,1,5,"05018","01/06/2014","1","1"
"05010",638,75,3010,2,1,1,2,1,3,9,1,5,"05018","21/11/2013","1","1"
"05010",643,80,1020,1,1,1,2,3,4,9,1,5,"05018","02/07/2014","1","1"
"05010",832,72,1040,1,1,1,1,3,3,9,1,5,"05018","10/01/2014","1","1"
"05010",832,73,8061,1,1,1,1,3,3,9,1,5,"05018","10/01/2014","1","1"
"05010",890,76,1010,1,1,1,1,3,3,9,1,5,"05006","27/01/2014","1","1"
"05010",939,74,4210,2,1,2,2,2,4,9,1,5,"05021","30/08/2013","1","1"
"05010",1038,67,6020,2,1,2,2,2,9,9,1,5,"05010","22/11/2014","1","5"
"05010",1038,68,6014,2,1,2,2,1,0,9,2,5,"05010","20/11/2014","1","5"
"05010",1828,70,4010,1,1,1,2,3,1,9,1,5,"05018","17/01/2014","1","7"
"05030",560,82,8080,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"05030",881,81,8080,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"05030",898,85,8080,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"05030",908,83,8080,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"05030",1655,84,8080,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07068",90,109,8020,2,1,1,1,9,4,9,1,7,"07043","13/12/2015","1","1"
"07068",90,110,4210,2,1,1,1,9,4,9,1,7,"07043","13/12/2015","1","1"
"07068",476,111,8010,2,1,1,1,9,4,9,1,7,"07068","13/12/2015","1","2"
"07068",476,112,7030,2,1,1,9,1,2,9,1,7,"07068","13/12/2015","1","2"
"07068",500,113,1040,2,1,1,2,9,4,9,9,7,"07074","14/12/2015","1","2"
"07068",517,87,7030,2,9,1,1,9,4,9,1,7,"07068","15/12/2015","1","1"
"07068",517,114,3010,2,9,1,1,9,4,9,1,7,"07068","15/12/2015","1","1"
"07068",539,88,4120,1,1,1,1,5,1,2,1,7,"07048","30/12/2015","2","1"
"07068",539,89,4010,1,1,1,1,5,1,2,1,7,"07048","30/12/2015","2","4"
"07068",539,90,4210,2,1,1,0,1,0,2,1,7,"07048","30/12/2015","2","1"
"07068",837,92,5010,2,1,1,1,1,9,9,1,7,"07068","15/08/2015","1","1"
"07068",886,93,5010,2,1,1,1,1,3,9,9,7,"07062","09/09/1899","1","1"
"07068",894,94,8080,2,1,2,2,1,0,0,1,7,"07068","17/09/2015","1","1"
"07068",901,95,8080,2,1,1,2,1,0,9,1,7,"07068","19/09/2015","1","1"
"07068",905,96,8080,2,1,1,2,1,0,9,1,7,"07068","24/09/2015","1","1"
"07068",911,91,8080,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07068",914,97,5010,2,1,1,1,1,3,0,1,7,"07084","06/09/2015","1","1"
"07068",918,98,4210,2,1,2,2,1,0,0,9,7,"07091","10/04/2015","1","1"
"07068",943,100,1040,2,1,2,2,1,4,9,1,7,"07074","03/08/2015","1","2"
"07068",1654,86,8080,9,9,9,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"07068",1782,99,8080,2,9,1,2,1,9,9,1,7,"07068","25/09/2015","1","1"
"07068",1804,101,8080,2,1,1,2,1,9,9,1,7,"07068","26/09/2015","1","1"
"07068",1833,102,8080,2,1,1,2,1,4,9,1,7,"07068","26/09/2015","1","1"
"07068",1860,103,4210,2,1,1,9,1,4,9,9,7,"07068","04/10/2015","1","1"
"07068",1860,104,5010,2,1,1,9,9,9,9,1,7,"07068","04/10/2015","1","1"
"07068",4244,105,4180,2,1,1,2,9,0,9,9,7,"07068","28/03/2015","1","1"
"07068",4265,106,5010,2,1,1,1,9,9,9,9,7,"07068","27/04/2015","1","1"
"07068",4286,107,5010,2,1,1,1,9,3,9,1,7,"07091","24/08/2015","1","1"
"07068",4308,108,5020,2,9,1,9,9,9,9,9,7,"07068","01/02/2013","1","2"
"07078",912,115,4210,2,1,2,1,1,4,1,1,7,"07078","09/12/2014","1","1"
"07089",88,193,8061,2,1,2,0,1,0,0,1,7,"07089","26/02/2014","1","1"
"07089",91,146,1040,2,1,2,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",91,147,4210,2,1,2,0,0,0,0,1,7,"07089","09/09/1899","1","1"
"07089",298,199,8080,2,1,2,0,1,0,0,1,7,"07089","24/04/2014","1","1"
"07089",300,155,4210,2,1,2,0,1,0,0,1,7,"07089","05/04/2015","1","1"
"07089",309,200,8080,2,1,1,0,1,0,0,1,7,"07089","02/05/2014","1","1"
"07089",311,156,4210,2,1,2,0,1,0,0,1,7,"07089","12/11/2014","1","2"
"07089",311,157,8080,2,1,2,0,1,0,0,1,7,"07089","11/11/2014","1","2"
"07089",328,201,8080,2,1,1,0,1,0,0,1,7,"07089","03/05/2014","1","1"
"07089",331,158,4210,2,1,2,0,0,0,0,1,7,"07089","09/09/1899","1","1"
"07089",343,202,5010,0,1,1,0,0,9,0,1,7,"07089","18/05/2014","1","1"
"07089",343,203,1040,2,1,2,0,1,0,0,1,7,"07089","15/05/2014","1","1"
"07089",343,204,8080,0,1,2,0,0,0,0,0,7,"07089","18/05/2014","1","1"
"07089",345,159,1040,2,1,2,0,1,0,0,1,7,"07102","27/06/2015","1","2"
"07089",345,160,4210,2,1,2,0,0,0,0,1,7,"07102","27/06/2015","1","2"
"07089",354,205,8080,2,1,1,0,1,0,0,1,7,"07102","24/05/2014","1","1"
"07089",357,161,1040,2,1,2,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",366,206,8080,2,1,1,0,1,0,0,1,7,"07089","11/05/2014","1","1"
"07089",369,162,4210,2,1,2,0,1,0,0,0,7,"07089","29/04/2015","1","1"
"07089",374,207,4210,2,1,1,0,1,0,0,1,7,"07089","21/04/2014","1","1"
"07089",377,163,4210,2,0,1,0,0,0,0,0,7,"07089","18/07/2014","1","3"
"07089",377,164,4210,1,1,1,0,0,0,0,0,7,"07089","18/07/2015","1","3"
"07089",380,208,8080,2,1,1,0,1,0,0,1,7,"07089","02/05/2014","1","1"
"07089",383,165,8080,0,1,2,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",393,166,4210,2,1,2,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",395,210,4130,1,1,1,2,3,0,0,1,99,"99999","09/09/1899","1","1"
"07089",397,167,4210,2,1,2,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",406,168,8080,2,1,2,0,1,0,0,1,7,"07089","24/04/2015","1","1"
"07089",411,169,1040,2,1,2,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",419,170,1040,2,1,2,0,0,0,0,1,7,"07089","09/09/1899","1","2"
"07089",419,171,4210,2,1,2,0,1,0,1,1,7,"07089","09/09/1899","1","2"
"07089",474,194,8080,2,1,1,0,1,0,0,1,7,"07089","04/03/2014","1","1"
"07089",477,149,4210,2,1,2,0,1,0,0,1,7,"07089","28/12/2014","1","1"
"07089",501,150,1030,2,1,1,0,1,0,0,1,7,"07089","24/05/2015","1","1"
"07089",501,151,1040,2,1,1,0,1,0,0,1,7,"07089","24/05/2015","1","1"
"07089",515,196,8080,2,1,1,0,1,0,0,1,7,"07089","06/04/2014","1","1"
"07089",518,152,5010,2,1,1,0,0,0,0,1,7,"07089","22/07/2015","1","1"
"07089",540,153,4210,2,1,2,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",556,198,4210,2,1,1,0,1,0,0,1,7,"07089","03/04/2014","1","1"
"07089",559,154,1010,2,1,2,0,1,0,0,1,7,"07089","09/09/1899","2","1"
"07089",578,172,4210,2,1,2,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",591,173,1040,2,1,1,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",599,174,4190,2,1,1,0,0,0,0,1,7,"07089","09/09/1899","1","1"
"07089",604,125,5010,2,1,1,1,1,0,0,0,7,"07089","11/08/2014","1","1"
"07089",606,175,4180,2,1,1,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",611,116,4220,2,1,1,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",615,117,5010,2,1,1,0,1,0,0,1,7,"07089","23/04/2015","1","1"
"07089",623,133,4210,2,0,1,0,0,0,0,1,7,"07089","09/12/2014","1","1"
"07089",625,118,1010,2,1,2,0,0,0,0,1,7,"07087","09/09/1899","1","1"
"07089",838,130,4210,0,1,1,1,0,0,0,1,7,"07089","04/02/2015","1","1"
"07089",887,131,4210,2,1,2,0,1,0,0,1,7,"07089","27/06/2014","2","1"
"07089",895,132,8062,2,1,1,0,1,0,0,1,7,"07089","15/01/2013","1","1"
"07089",906,134,3060,2,1,1,0,1,0,0,1,7,"07015","15/10/2014","1","1"
"07089",915,135,5010,2,1,1,1,1,0,0,1,7,"07089","07/08/2014","1","1"
"07089",915,136,1040,2,1,1,0,1,0,0,1,7,"07089","07/08/2014","1","1"
"07089",919,137,4220,2,1,1,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",944,138,4010,1,1,1,2,1,0,0,1,7,"07089","25/05/2015","1","1"
"07089",1783,139,5020,2,1,1,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",1805,140,5010,0,1,1,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",1827,188,8080,2,1,1,0,1,0,0,1,7,"07089","03/04/2014","1","1"
"07089",1834,141,8080,2,1,2,0,1,0,0,1,7,"07089","21/08/2014","1","1"
"07089",1861,142,4210,2,1,1,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",1861,143,1040,2,1,2,0,1,0,0,1,7,"07089","09/09/1899","1","1"
"07089",4240,190,8080,2,1,1,0,1,0,0,1,7,"07089","06/04/2014","1","1"
"07089",4266,144,5010,2,1,1,0,1,0,0,1,7,"07089","05/07/2015","1","1"
"07089",4283,191,8080,2,1,1,0,0,0,0,1,7,"07089","20/03/2014","1","1"
"07089",4287,145,1040,2,1,1,0,1,0,0,0,7,"07089","10/11/2014","1","1"
"07089",4306,192,8080,2,1,1,0,0,0,0,1,7,"07089","01/03/2014","1","1"
"07089",4309,148,5020,2,1,1,0,1,0,0,0,7,"07089","12/10/2010","1","1"
"07101",637,217,8080,9,9,9,9,9,9,9,9,7,"07025","09/09/1899","1","1"
"10005",316,220,2060,1,1,1,1,3,4,2,1,10,"10005","30/03/2012","2","1"
"10005",379,228,1040,2,1,1,1,3,3,2,1,10,"10005","09/09/1899","1","1"
"10005",379,229,5010,1,1,1,1,3,3,2,1,10,"10005","09/09/1899","1","1"
"10005",400,236,7010,2,1,1,2,3,0,2,1,10,"10005","09/09/1899","2","1"
"10005",563,252,1010,1,1,1,1,4,0,2,1,10,"10005","21/02/2014","1","1"
"10005",617,250,4010,1,1,1,9,3,9,2,1,10,"10005","23/06/2012","2","1"
"10005",633,264,1040,2,1,2,2,1,4,2,1,10,"10005","07/09/2011","1","1"
"10005",640,272,1010,1,1,1,1,3,4,2,1,10,"10005","25/10/2011","1","1"
"10005",644,265,1010,1,1,1,1,4,1,2,1,10,"10005","19/05/2013","1","2"
"10005",662,263,4210,2,1,2,2,1,4,2,1,10,"10005","27/04/2013","1","1"
"10005",882,237,4010,2,1,1,2,3,4,2,1,10,"10005","09/09/1899","1","1"
"10005",945,270,3010,1,1,1,1,3,3,2,1,10,"10005","01/02/2012","1","1"
"10005",945,271,3040,1,1,1,1,3,4,2,1,10,"10005","01/02/2013","1","1"
"10005",950,268,2060,1,1,1,1,3,4,2,1,10,"10005","16/08/2013","1","1"
"10005",970,267,3040,1,1,1,1,3,4,2,1,10,"10005","01/06/2013","1","1"
"10005",1001,222,4010,1,1,1,1,3,4,2,1,10,"10005","09/09/1899","1","1"
"10005",1007,249,1010,1,1,1,1,1,9,2,1,10,"10005","13/07/2013","1","1"
"10005",1010,261,1040,1,1,1,1,3,4,2,1,10,"10005","05/10/2012","1","1"
"10005",1010,262,3040,1,1,1,1,1,3,2,1,10,"10005","05/10/2012","1","1"
"10005",1788,269,1010,1,1,1,1,3,2,2,1,10,"10005","28/09/2013","1","1"
"10005",1812,251,3040,1,1,1,0,0,9,2,1,10,"10005","24/09/2013","1","1"
"10005",1854,266,4010,2,1,1,2,3,0,2,1,10,"10005","19/05/2013","1","1"
"10005",1864,221,4010,1,1,1,2,3,4,2,1,10,"10005","30/11/2013","1","1"
"10005",1870,255,1010,1,1,2,2,3,4,2,1,10,"10005","24/03/2011","1","1"
"11003",437,274,3040,9,1,1,9,9,9,9,9,11,"11003","09/09/1899","1","1"
"11003",438,275,4160,9,1,1,9,9,9,9,9,11,"11003","18/09/2012","1","1"
"11003",439,282,1010,9,1,1,9,9,9,9,9,11,"11003","20/04/2013","2","1"
"11003",440,279,3040,9,1,1,9,9,9,9,9,11,"11003","26/07/2013","1","1"
"11003",441,276,3040,9,1,1,9,9,9,9,9,11,"11003","09/09/1899","1","3"
"11003",441,278,3010,9,1,1,9,9,9,9,9,11,"11003","09/09/1899","1","3"
"11003",442,280,3040,9,1,1,9,9,9,9,9,11,"11003","22/05/2012","1","1"
"11003",442,281,5010,9,1,1,9,9,9,9,9,11,"11003","22/05/2012","1","1"
"11003",443,277,4160,9,1,1,9,9,9,9,9,11,"11003","05/05/2015","2","1"
"11009",103,283,4160,9,1,1,9,9,9,9,9,11,"11009","09/09/1899","1","4"
"11009",103,284,4010,9,1,1,9,9,9,9,9,11,"11009","09/09/1899","1","4"
"11009",104,286,1010,9,1,1,9,9,9,9,9,11,"11009","13/06/2014","1","1"
"11009",105,285,2060,9,1,1,9,9,9,9,9,11,"11009","21/02/2014","1","1"
"11014",106,290,3010,9,1,1,9,9,9,9,9,11,"11014","09/09/1899","1","1"
"11014",107,287,1010,9,1,1,9,9,9,9,9,11,"11014","04/11/2012","1","1"
"11014",108,291,1010,9,2,1,9,9,9,9,9,11,"11014","28/12/2012","1","1"
"11014",109,295,2010,9,1,1,9,9,9,9,9,11,"11014","20/06/2014","2","1"
"11014",110,292,4160,9,1,1,9,9,9,9,9,11,"11014","10/09/2013","1","2"
"11014",110,293,2060,9,1,1,9,9,9,9,9,11,"11014","10/09/2013","1","2"
"11014",111,296,3040,9,1,1,9,9,9,9,9,11,"11014","09/09/1899","1","1"
"11014",112,294,4180,9,1,1,9,9,9,9,9,11,"11014","09/09/1899","1","1"
"11014",113,288,3040,9,1,1,9,9,9,9,9,11,"11014","09/09/1899","1","1"
"11014",114,289,1010,9,1,1,9,9,9,9,9,99,"99999","09/09/1899","1","1"
"11015",115,299,2060,9,1,1,9,9,9,9,9,11,"11015","11/01/2013","2","1"
"11015",115,300,4200,9,2,1,9,9,9,9,9,11,"11015","11/01/2013","2","1"
"11015",116,297,8061,9,1,1,9,9,9,9,9,11,"11015","01/02/2013","2","1"
"11015",117,304,1010,9,1,1,9,9,9,9,9,11,"11015","06/10/2013","1","2"
"11015",118,301,5010,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","7"
"11015",118,302,3010,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","7"
"11015",119,305,3040,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","1"
"11015",120,306,3040,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","2"
"11015",120,307,6011,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","2"
"11015",121,308,3040,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","1"
"11015",122,309,3040,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","1"
"11015",123,310,3040,9,1,1,9,9,9,9,9,11,"11015","11/03/2014","1","1"
"11015",124,298,5010,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","1"
"11015",125,311,1010,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","2"
"11015",125,312,4160,9,1,1,9,9,9,9,9,11,"11015","09/09/1899","1","2"
"11015",126,313,1010,9,1,1,9,9,9,9,9,11,"11015","01/11/2014","1","1"
"11015",127,303,3040,9,2,1,9,9,9,9,9,11,"11015","09/09/1899","1","1"
"11015",128,314,3040,9,1,1,9,9,9,9,9,11,"11015","06/01/2015","1","1"
"11017",129,321,6020,9,1,1,9,9,9,9,9,11,"11017","25/02/2013","2","2"
"11017",130,325,4210,9,1,2,9,9,9,9,9,11,"11017","27/09/2013","1","1"
"11017",131,322,1040,9,1,1,9,9,9,9,9,11,"11017","13/07/2013","2","2"
"11017",132,326,1010,9,1,1,9,9,9,9,9,11,"11017","29/06/2013","1","1"
"11017",133,327,4160,9,1,1,9,9,9,9,9,11,"11017","30/05/2014","1","2"
"11017",134,328,4160,9,1,1,9,9,9,9,9,11,"11017","09/09/1899","1","1"
"11017",135,329,1010,9,1,1,9,9,9,9,9,11,"11017","09/09/1899","1","1"
"11017",136,330,1010,9,1,1,9,9,9,9,9,11,"11017","07/08/2014","2","1"
"11017",137,331,1010,9,1,1,9,9,9,9,9,11,"11017","13/08/2014","1","1"
"11017",138,332,1010,9,1,1,9,9,9,9,9,11,"11017","13/03/2014","1","1"
"11017",139,319,1040,9,1,1,9,9,9,9,9,11,"11017","06/07/2014","1","1"
"11017",140,333,4160,9,1,1,9,9,9,9,9,11,"11017","09/09/1899","1","1"
"11017",141,334,1010,9,1,1,9,9,9,9,9,11,"11017","10/08/2014","4","1"
"11017",142,335,1010,9,2,1,9,9,9,9,9,11,"11017","14/09/2014","2","5"
"11017",143,336,1010,9,1,1,9,9,9,9,9,11,"11017","30/09/2014","1","1"
"11017",144,337,1010,9,1,1,9,9,9,9,9,11,"11017","09/02/2014","1","1"
"11017",145,323,1010,9,1,1,9,9,9,9,9,11,"11017","29/01/2014","2","1"
"11017",146,338,4160,9,1,1,9,9,9,9,9,11,"11017","09/09/1899","1","1"
"11017",147,324,4190,9,1,1,9,9,9,9,9,11,"11017","20/10/2013","1","1"
"11017",148,316,6020,9,1,1,9,9,9,9,9,11,"11017","25/04/2014","1","2"
"11017",148,317,6011,9,1,1,9,9,9,9,9,11,"11017","25/04/2014","1","2"
"11017",149,315,1010,9,2,1,9,9,9,9,9,11,"11017","09/09/1899","1","2"
"11017",150,318,1010,9,1,1,9,9,9,9,9,11,"11017","09/09/1899","1","1"
"11017",151,339,1010,9,1,1,9,9,9,9,9,11,"11017","09/09/1899","1","1"
"11017",152,320,3040,9,1,1,9,9,9,9,9,11,"11017","09/09/1899","1","1"
"11023",153,340,1010,9,1,1,9,9,9,9,9,11,"11023","01/01/2014","1","1"
"11023",154,341,1010,9,1,1,9,9,9,9,9,11,"11023","21/05/2014","1","1"
"11023",155,342,1010,9,2,1,9,9,9,9,9,11,"11023","12/04/2014","1","2"
"11023",156,343,1010,9,1,1,9,9,9,9,9,11,"11023","10/05/2014","1","2"
"11023",157,344,1010,9,1,1,9,9,9,9,9,11,"11023","29/05/2014","1","1"
"11023",158,345,4220,9,1,1,9,9,9,9,9,11,"11023","01/03/2014","1","1"
"11023",159,346,1010,9,1,1,9,9,9,9,9,11,"11023","27/11/2013","1","1"
"11027",160,347,4160,9,1,1,9,9,9,9,9,11,"11027","26/03/2013","1","3"
"11027",161,351,1010,9,1,1,9,9,9,9,9,11,"11027","09/09/1899","1","1"
"11027",162,353,1010,9,1,1,9,9,9,9,9,11,"11027","09/08/2014","4","1"
"11027",163,352,1010,9,1,1,9,9,9,9,9,11,"11027","25/05/2014","1","1"
"11027",164,348,1010,9,1,1,9,9,9,9,9,11,"11027","02/03/2014","1","1"
"11027",165,349,1040,9,1,1,9,9,9,9,9,11,"11027","11/10/2013","2","1"
"11027",166,350,1010,9,1,1,9,9,9,9,9,11,"11027","11/05/2014","1","1"
"11030",167,359,1010,9,1,1,9,9,9,9,9,11,"11030","09/09/1899","1","1"
"11030",168,358,1010,9,1,2,9,9,9,9,9,11,"11030","16/11/2014","1","1"
"11030",169,354,3040,9,1,1,9,9,9,9,9,11,"11030","04/03/2014","1","1"
"11030",170,355,1010,9,1,1,9,9,9,9,9,11,"11030","22/02/2015","1","1"
"11030",171,356,6020,9,1,1,9,9,9,9,9,11,"11030","01/06/2014","1","1"
"11030",172,357,3040,9,1,1,9,9,9,9,9,11,"11030","28/03/2011","1","1"
"11032",173,362,4220,9,1,1,9,9,9,9,9,11,"11032","03/11/2013","1","2"
"11032",174,360,3040,9,1,1,9,9,9,9,9,11,"11032","09/09/1899","1","1"
"11032",175,361,3040,9,1,1,9,9,9,9,9,11,"11032","09/09/1899","1","1"
"11033",176,363,1010,9,1,1,9,9,9,9,9,11,"11033","20/10/2011","1","1"
"11033",177,367,3040,9,1,1,9,9,9,9,9,11,"11033","25/04/2013","1","1"
"11033",178,364,1010,9,1,1,9,9,9,9,9,11,"11033","04/07/2013","1","1"
"11033",179,369,4160,9,1,1,9,9,9,9,9,11,"11033","06/01/2014","1","2"
"11033",180,368,3040,9,1,1,9,9,9,9,9,11,"11033","30/03/2014","1","1"
"11033",181,365,6011,9,1,1,9,9,9,9,9,11,"11033","09/09/1899","1","1"
"11033",181,366,3040,9,1,1,9,9,9,9,9,11,"11033","09/09/1899","1","1"
"11037",444,377,1010,9,1,1,9,9,9,9,9,11,"11037","09/09/1899","1","1"
