ubicageo,cod_expe,cod_deli,delirie6,califica,gdo_cons,form_com,form_acc,modalida,elemcomi,concurso,clasific,ent_ocur,muniocur,fec_ocur,totalca1,totalca2
"01001",1,1,1010,1,1,1,1,4,2,9,9,99,"99999","02/01/2017","1","1"
"01001",2,2,8080,2,1,1,9,1,9,9,9,99,"99999","09/01/2018","1","1"
"01001",3,3,1010,1,1,1,9,3,9,9,9,99,"99999","06/07/2016","1","1"
"01001",4,4,4010,1,1,1,9,4,9,9,9,99,"99999","19/01/2018","2","1"
"01001",5,5,4210,2,1,2,9,9,9,1,9,99,"99999","07/02/2018","1","2"
"01001",5,6,1010,2,1,2,9,9,9,1,9,99,"99999","07/02/2018","1","1"
"01001",5,7,1040,2,1,2,9,9,9,1,9,99,"99999","07/02/2018","1","1"
"01001",6,8,1010,1,1,1,1,3,9,2,9,99,"99999","08/03/2017","4","1"
"01001",7,9,1010,1,1,1,9,9,9,9,9,99,"99999","07/02/2018","1","1"
"01001",8,10,4010,1,1,1,9,4,9,9,9,99,"99999","16/02/2018","1","1"
"01001",9,11,1010,2,1,1,1,4,2,9,9,99,"99999","24/03/2017","1","1"
"01001",10,12,3010,1,1,1,9,3,9,9,9,99,"99999","19/02/2018","1","1"
"01001",10,13,3040,1,1,1,9,9,9,9,9,99,"99999","19/02/2018","1","1"
"01001",11,14,4010,1,1,1,1,3,9,2,9,99,"99999","10/04/2017","1","1"
"01001",11,15,2060,1,1,1,1,3,9,2,9,99,"99999","10/04/2017","1","1"
"01001",12,16,5020,2,1,9,9,9,9,9,9,99,"99999","17/04/2017","1","1"
"01001",13,17,1010,1,1,1,9,3,9,9,9,99,"99999","20/04/2017","1","1"
"01001",14,18,1010,1,1,1,1,3,9,9,9,99,"99999","26/04/2017","1","1"
"01001",15,19,4010,1,1,1,9,4,9,9,9,99,"99999","13/03/2018","2","1"
"01001",16,20,3040,1,1,1,9,3,9,9,9,99,"99999","20/03/2018","1","1"
"01001",17,21,1010,1,1,1,9,4,9,9,9,99,"99999","21/05/2017","1","1"
"01001",18,22,3040,1,1,1,9,4,9,9,9,99,"99999","31/05/2017","1","1"
"01001",19,23,4010,1,1,9,9,4,9,9,9,99,"99999","02/04/2018","1","1"
"01001",20,24,4010,1,1,1,9,4,9,9,9,99,"99999","07/06/2017","1","1"
"01001",21,25,1040,2,1,1,1,3,9,9,9,99,"99999","09/04/2018","1","2"
"01001",22,26,4010,1,1,1,9,4,9,9,9,99,"99999","06/04/2018","1","1"
"01001",23,27,1010,1,1,1,1,4,2,9,9,99,"99999","19/06/2017","1","1"
"01001",24,28,4010,1,1,2,1,3,2,1,9,99,"99999","26/06/2017","2","1"
"01001",25,29,4010,1,1,1,9,4,9,9,9,99,"99999","24/04/2018","2","1"
"01001",26,30,1010,1,1,1,1,3,9,9,9,99,"99999","18/07/2017","1","1"
"01001",27,31,2060,1,1,2,9,3,9,1,9,99,"99999","20/07/2017","1","1"
"01001",28,32,1010,1,1,1,9,4,9,9,9,99,"99999","04/05/2018","1","1"
"01001",29,33,4010,1,1,1,9,9,9,9,9,99,"99999","11/05/2018","1","1"
"01001",30,34,4010,1,1,1,1,9,0,2,9,99,"99999","03/08/2017","1","1"
"01001",30,35,3040,2,1,1,1,4,0,2,9,99,"99999","03/08/2017","1","1"
"01001",31,36,1010,1,1,1,9,4,9,9,9,99,"99999","04/08/2017","1","1"
"01001",32,37,1040,1,1,1,1,9,2,9,9,99,"99999","09/08/2017","1","1"
"01001",33,38,1010,1,2,1,9,3,9,1,9,99,"99999","18/08/2017","1","1"
"01001",33,39,4010,1,1,1,9,3,9,1,9,99,"99999","18/08/2017","1","4"
"01001",34,40,1010,1,1,1,1,4,4,9,9,99,"99999","16/08/2017","1","1"
"01001",35,41,4200,2,1,1,9,9,9,9,9,99,"99999","05/09/2017","1","1"
"01001",36,42,7013,1,1,1,9,2,9,9,9,99,"99999","08/06/2018","1","1"
"01001",37,43,1010,1,1,1,1,4,9,9,9,99,"99999","07/09/2017","1","2"
"01001",38,44,4010,1,1,2,1,3,2,1,9,99,"99999","08/06/2018","1","1"
"01001",39,45,1010,1,1,1,1,4,9,9,9,99,"99999","08/09/2017","1","1"
"01001",40,46,4010,2,1,1,9,4,9,9,9,99,"99999","15/06/2018","2","1"
"01001",41,47,1040,1,1,1,9,4,9,9,9,99,"99999","16/09/2017","1","1"
"01001",42,48,1010,1,1,1,1,4,9,9,9,99,"99999","21/09/2017","1","1"
"01001",43,49,3040,1,1,1,9,9,9,9,9,99,"99999","22/09/2017","1","1"
"01001",44,50,4210,2,1,2,9,9,9,9,9,99,"99999","26/09/2017","1","5"
"01001",45,51,8010,1,1,1,9,3,9,9,9,99,"99999","04/07/2018","1","1"
"01001",45,52,3040,1,1,1,9,3,9,9,9,99,"99999","04/07/2018","1","1"
"01001",46,53,1010,1,1,1,9,4,9,1,9,99,"99999","12/10/2017","1","1"
"01001",46,54,1040,1,1,1,9,4,9,1,9,99,"99999","12/10/2017","1","1"
"01001",47,55,1010,1,1,1,9,9,9,9,9,99,"99999","16/10/2017","1","1"
"01001",48,56,4010,1,1,1,9,4,9,9,9,99,"99999","21/10/2017","3","3"
"01001",49,57,1040,1,1,1,1,4,9,1,9,99,"99999","24/10/2017","1","1"
"01001",50,58,2060,1,1,1,1,9,2,9,9,99,"99999","03/11/2017","1","1"
"01001",51,59,7010,2,1,1,9,9,9,9,9,99,"99999","31/07/2018","1","1"
"01001",52,60,3080,1,1,1,9,3,9,9,9,99,"99999","01/12/2017","1","1"
"01001",52,61,3040,2,1,1,9,9,9,9,9,99,"99999","01/12/2017","1","1"
"01001",53,62,1010,1,1,1,1,4,9,9,9,99,"99999","15/12/2017","1","1"
"01001",54,63,3080,1,1,1,9,9,9,9,9,99,"99999","18/12/2017","1","1"
"01001",55,64,4010,2,1,1,9,4,9,9,9,99,"99999","18/12/2017","1","1"
"01001",56,65,1040,1,1,1,9,9,9,9,9,99,"99999","21/12/2017","1","1"
"01001",56,66,2060,1,1,1,9,9,9,9,9,99,"99999","21/12/2017","1","1"
"01001",56,67,3040,1,1,1,9,9,9,9,9,99,"99999","21/12/2017","1","1"
"01003",57,68,1010,1,1,1,9,9,2,9,9,99,"99999","11/08/2017","1","1"
"01005",58,69,2060,1,1,1,9,9,9,9,9,99,"99999","08/01/2018","2","2"
"01005",59,70,4190,2,1,1,9,9,0,9,9,99,"99999","18/01/2018","2","1"
"01005",60,71,2060,1,1,1,9,9,9,9,9,99,"99999","29/01/2018","1","1"
"01005",61,72,4210,2,1,2,9,9,9,9,9,99,"99999","14/02/2017","1","1"
"01005",61,73,1010,2,1,2,9,9,9,9,9,99,"99999","14/02/2017","1","1"
"01005",62,74,4210,2,1,2,9,9,9,9,9,99,"99999","28/11/2017","1","1"
"01005",63,75,4010,1,1,1,9,9,9,9,9,99,"99999","20/12/2017","1","1"
"01005",64,76,1040,1,1,2,9,4,9,9,9,99,"99999","23/12/2017","1","1"
"01005",64,77,2060,1,1,2,9,4,9,9,9,99,"99999","23/12/2017","1","1"
"01005",64,78,3040,1,1,2,9,4,9,9,9,99,"99999","23/12/2017","1","1"
"01006",65,79,1010,1,1,1,1,3,4,9,9,99,"99999","27/01/2017","2","1"
"01006",66,80,3040,2,1,9,1,9,0,9,9,99,"99999","12/01/2018","1","1"
"01006",66,81,5010,2,1,9,1,9,0,9,9,99,"99999","12/01/2018","1","1"
"01006",67,82,1010,1,1,1,9,9,9,1,9,99,"99999","22/01/2018","1","1"
"01006",68,83,4210,1,1,2,9,4,9,1,9,99,"99999","16/02/2017","1","1"
"01006",69,84,1010,1,1,1,1,4,4,9,9,99,"99999","24/05/2017","1","1"
"01006",70,85,4210,1,1,2,1,3,2,1,9,99,"99999","01/12/2016","1","2"
"01006",71,86,1010,1,1,1,1,4,9,1,9,99,"99999","10/11/2017","1","1"
"01006",72,87,4210,1,1,2,9,4,0,1,9,99,"99999","13/11/2017","1","1"
"01006",72,88,1010,1,1,2,9,4,0,1,9,99,"99999","13/11/2017","1","1"
"01006",72,89,1040,1,1,2,9,4,0,1,9,99,"99999","13/11/2017","1","1"
"01006",73,90,4010,1,1,1,9,4,9,1,9,99,"99999","14/11/2017","1","1"
"01006",74,91,4210,1,1,1,1,4,9,1,9,99,"99999","23/11/2017","1","1"
"01006",74,92,1040,1,1,1,1,4,9,1,9,99,"99999","23/11/2017","1","1"
"01006",75,93,1010,1,1,1,9,4,9,1,9,99,"99999","06/12/2017","1","1"
"01006",75,94,4010,1,1,1,9,4,9,1,9,99,"99999","07/12/2017","1","1"
"01007",76,95,4010,1,1,2,1,3,2,1,9,99,"99999","12/07/2017","4","2"
"01007",77,96,7010,1,1,1,9,4,0,1,9,99,"99999","27/10/2017","1","1"
"01007",78,97,1010,1,1,1,1,4,4,2,9,99,"99999","10/12/2017","1","1"
"01007",78,98,4010,1,1,1,1,4,4,2,9,99,"99999","10/12/2017","1","1"
"01007",79,99,1010,1,1,1,1,3,2,9,9,99,"99999","19/12/2017","1","1"
"01007",80,100,1010,1,1,1,9,4,9,1,9,99,"99999","28/12/2017","1","1"
"02001",81,101,1020,1,9,1,9,9,9,9,2,2,"02001","09/09/1899","1","4"
"02001",81,102,1010,1,9,1,9,4,9,9,2,2,"02001","21/07/2016","1","4"
"02001",82,103,1010,1,9,1,9,4,9,9,2,2,"02001","26/05/2017","1","6"
"02001",83,104,3050,1,1,1,9,9,9,9,2,2,"02001","09/09/1899","1","1"
"02001",84,105,1040,9,9,1,9,9,9,9,9,2,"02001","18/05/2016","1","1"
"02001",85,106,1010,1,9,1,9,4,9,9,2,2,"02001","16/07/2016","1","3"
"02001",86,107,1010,1,9,1,9,3,9,9,2,2,"02001","16/09/2017","1","2"
"02001",87,108,1010,1,1,1,9,4,9,9,2,2,"02001","09/09/1899","1","2"
"02001",88,109,4010,1,9,1,1,9,9,9,1,2,"02001","05/04/2017","1","1"
"02002",89,110,4190,9,9,1,9,9,9,9,9,2,"02002","18/08/2015","1","1"
"02002",90,111,3050,9,9,1,9,9,9,9,9,2,"02002","30/03/2016","1","1"
"02002",90,112,3010,2,1,1,9,9,9,2,1,2,"02002","09/09/1899","1","1"
"02002",91,113,4210,2,9,2,9,9,9,9,9,2,"02002","18/09/2016","1","1"
"02002",92,114,4180,9,9,1,9,9,9,9,9,2,"02002","01/10/2016","1","1"
"02002",92,115,4180,2,1,1,9,9,9,2,1,2,"02002","09/09/1899","1","3"
"02002",93,116,4210,9,9,2,9,9,9,9,9,2,"02002","15/09/2016","1","1"
"02002",94,117,8030,9,9,1,9,9,9,9,9,2,"02002","01/03/2015","1","1"
"02002",95,118,4220,9,9,1,9,9,9,9,9,2,"02002","30/03/2015","1","1"
"02002",96,119,3050,1,1,1,9,9,9,9,1,2,"02002","09/09/1899","1","1"
"02002",96,120,3040,1,1,1,9,9,9,9,1,2,"02002","09/09/1899","1","1"
"02002",97,121,1010,1,1,1,9,4,9,9,1,2,"02002","08/07/2016","1","1"
"02002",98,122,4220,9,1,1,9,9,9,9,9,2,"02002","29/09/2015","1","1"
"02002",98,123,4220,9,9,1,9,9,9,9,9,2,"02002","29/09/2015","1","1"
"02002",98,124,4220,9,9,1,9,9,9,9,9,2,"02002","29/09/2015","1","1"
"02002",99,125,4180,2,9,1,9,9,9,9,1,2,"02002","04/09/2014","1","1"
"02002",99,126,4180,9,9,1,9,9,9,9,9,2,"02002","04/09/2014","1","1"
"02002",100,127,1040,9,9,2,9,9,9,9,9,2,"02002","13/12/2014","1","1"
"02002",101,128,4190,2,9,1,9,9,9,9,3,2,"02002","31/03/2015","1","1"
"02002",102,129,3040,1,9,1,9,9,9,9,1,2,"02002","23/05/2017","1","1"
"02002",103,130,1010,1,9,1,9,4,9,9,2,2,"02002","26/10/2011","1","2"
"02002",104,131,2010,1,9,2,9,3,9,9,1,2,"02002","09/09/1899","1","2"
"02002",104,132,2060,1,9,1,9,3,9,9,2,2,"02002","24/12/2016","1","2"
"02002",105,133,3050,1,1,1,9,9,9,9,1,2,"02002","20/06/2017","1","1"
"02002",106,134,3040,9,9,1,9,9,9,9,9,2,"02002","18/03/2017","1","1"
"02002",106,135,3050,1,1,1,9,9,9,9,1,2,"02002","09/09/1899","1","1"
"02002",107,136,4010,9,9,1,1,9,9,9,9,2,"02002","10/09/2017","1","1"
"02002",108,137,2060,9,9,1,9,9,9,9,9,2,"02002","09/06/2016","1","2"
"02002",108,138,2060,1,1,1,9,3,9,9,2,2,"02002","09/06/2016","1","2"
"02002",109,139,4010,2,1,1,9,9,9,9,1,2,"02002","10/11/2015","1","2"
"02002",109,140,4030,2,1,1,9,9,9,9,1,2,"02002","10/10/2015","1","2"
"02002",109,141,1010,1,1,1,9,4,9,9,2,2,"02002","10/11/2015","1","2"
"02002",110,142,4010,9,9,1,1,9,9,9,9,2,"02002","24/10/2017","1","1"
"02002",111,143,4210,2,9,1,9,9,9,9,1,2,"02002","16/07/2016","1","1"
"02002",112,144,4010,9,9,9,1,9,9,9,9,2,"02002","09/09/1899","1","1"
"02002",112,145,4030,9,9,1,1,9,9,9,9,2,"02002","15/03/2017","1","1"
"02002",113,146,4010,2,1,1,9,9,9,9,9,2,"02002","22/05/2015","1","1"
"02002",113,147,1010,1,2,1,9,4,9,9,9,2,"02002","22/05/2014","1","1"
"02002",114,148,3050,1,9,1,9,9,9,9,1,2,"02002","01/06/2016","1","1"
"02002",115,149,4130,9,9,1,9,4,9,9,9,2,"02002","25/06/2017","1","1"
"02002",116,150,4010,9,9,1,1,9,9,9,9,2,"02002","14/05/2017","1","2"
"02002",117,151,1010,9,9,1,9,4,9,9,9,2,"02002","27/03/2016","1","1"
"02002",118,152,1010,1,1,1,9,4,9,9,9,2,"02002","08/05/2016","1","1"
"02002",119,153,4130,2,9,1,9,4,9,9,1,2,"02002","24/11/2016","1","1"
"02002",120,154,4210,2,9,1,9,9,9,9,1,2,"02002","07/07/2016","1","1"
"02002",121,155,4130,2,9,1,9,4,9,9,1,2,"02002","05/09/2016","1","3"
"02002",122,156,4010,1,9,1,1,9,9,1,1,2,"02002","23/12/2016","1","1"
"02002",122,157,4030,1,9,1,1,9,9,1,1,2,"02002","23/12/2016","1","1"
"02002",122,158,2010,1,9,1,9,3,9,9,1,2,"02002","23/12/2016","1","1"
"02002",123,159,1010,1,9,1,9,4,9,9,1,2,"02002","11/01/2015","1","2"
"02002",124,160,1010,1,9,1,9,3,9,9,1,2,"02002","07/04/2017","1","1"
"02002",125,161,4030,1,9,1,1,9,9,9,1,2,"02002","15/04/2017","1","1"
"02002",126,162,4190,2,9,1,9,9,9,9,1,2,"02002","22/06/2013","1","1"
"02002",127,163,4210,2,9,1,9,3,9,9,9,2,"02002","23/12/2017","1","2"
"02002",128,164,4010,1,9,1,1,9,9,9,1,2,"02002","31/08/2016","1","4"
"02002",129,165,4030,2,9,1,9,9,9,9,1,2,"02002","01/06/2017","1","1"
"02002",129,166,4030,2,9,1,9,9,9,9,1,2,"02002","01/06/2017","1","1"
"02002",130,167,3050,9,9,1,9,9,9,9,9,2,"02002","09/05/2016","1","1"
"02002",130,168,3050,9,9,1,9,9,9,9,9,2,"02002","09/05/2016","1","1"
"02002",131,169,1010,9,9,1,9,4,9,9,9,2,"02002","06/06/2016","1","2"
"02002",132,170,4020,1,9,1,9,4,9,9,1,2,"02002","24/01/2017","1","2"
"02002",133,171,1010,2,1,1,9,9,9,9,1,2,"02002","06/09/2016","1","1"
"02002",134,172,1010,1,9,1,9,4,9,9,1,2,"02002","31/12/2016","1","2"
"02002",135,173,1040,2,9,1,9,9,9,9,1,2,"02002","30/01/2018","1","1"
"02002",136,174,1010,1,9,1,9,3,9,9,1,2,"02002","26/09/2016","1","2"
"02002",137,175,3050,9,9,1,9,9,9,9,9,2,"02002","22/09/2015","1","1"
"02002",138,176,4010,2,9,1,1,9,9,9,1,2,"02002","19/04/2016","1","1"
"02002",139,177,1010,1,1,1,9,1,9,9,1,2,"02002","04/09/2016","1","2"
"02002",139,178,1010,1,1,1,9,4,9,9,1,2,"02002","04/09/2016","1","2"
"02002",140,179,4130,2,9,1,9,4,9,9,1,2,"02002","08/05/2017","1","1"
"02002",141,180,1040,2,9,2,9,9,9,9,9,2,"02002","06/05/2017","1","2"
"02002",141,181,4210,2,9,2,9,9,9,9,9,2,"02002","06/05/2017","1","2"
"02002",142,182,4030,9,9,1,9,9,9,9,9,2,"02002","01/01/2016","1","1"
"02002",142,183,4210,9,9,2,9,9,9,9,9,2,"02002","01/01/2016","1","1"
"02002",143,184,4180,2,9,1,9,9,9,9,1,2,"02002","01/09/2016","1","1"
"02002",144,185,1010,9,9,1,9,9,9,9,9,2,"02002","23/11/2016","1","9"
"02002",144,186,1040,9,9,1,9,9,9,9,9,2,"02002","23/11/2016","1","3"
"02002",144,187,4210,9,9,1,9,9,9,9,9,2,"02002","23/11/2016","1","1"
"02002",145,188,1010,9,9,1,9,9,9,9,9,2,"02002","11/06/2017","1","1"
"02002",146,189,4010,2,1,1,9,9,9,2,1,2,"02002","14/05/2017","1","4"
"02002",146,190,4030,2,2,1,9,9,9,2,1,2,"02002","14/05/2017","1","4"
"02002",147,191,3040,9,2,1,9,9,9,1,1,2,"02002","07/12/2017","1","1"
"02002",147,192,4010,1,9,1,1,9,9,1,1,2,"02002","07/12/2017","1","1"
"02002",148,193,3050,1,9,1,9,9,9,9,9,2,"02002","11/05/2016","1","1"
"02002",149,194,4190,9,9,1,9,9,9,9,9,2,"02002","19/05/2016","1","1"
"02002",150,195,4020,2,1,1,9,4,9,9,1,2,"02002","10/06/2017","1","1"
"02002",151,196,4010,9,9,1,1,9,9,9,9,2,"02002","19/01/2018","1","1"
"02002",152,197,4010,1,1,1,1,9,9,9,9,2,"02002","10/10/2016","1","1"
"02002",153,198,1040,9,9,2,9,9,9,9,9,2,"02002","15/07/2017","1","3"
"02002",153,199,4210,9,9,2,9,9,9,9,9,2,"02002","15/07/2017","1","3"
"02002",153,200,4210,9,9,1,9,9,9,9,9,2,"02002","09/09/1899","1","4"
"02002",153,201,7040,9,9,1,9,9,9,9,9,2,"02002","15/07/2017","1","3"
"02002",153,202,1010,9,1,2,9,3,9,9,9,2,"02002","15/07/2017","1","4"
"02002",154,203,1020,9,9,1,9,9,9,9,9,2,"02002","15/08/2016","1","2"
"02002",154,204,1010,9,9,1,9,4,9,9,9,2,"02002","15/08/2016","1","2"
"02002",155,205,1010,1,1,1,9,4,9,9,2,2,"02002","01/06/2013","1","2"
"02002",156,206,4010,1,9,1,1,9,9,9,1,2,"02002","09/02/2017","1","4"
"02002",156,207,4030,2,9,1,9,9,9,9,1,2,"02002","09/02/2017","1","4"
"02002",157,208,4180,2,9,1,9,9,9,9,1,2,"02002","31/10/2015","1","1"
"02002",158,209,4030,2,9,1,9,9,9,9,1,2,"02002","03/04/2016","1","2"
"02002",159,210,1040,9,9,1,9,9,9,9,9,2,"02002","24/02/2017","1","1"
"02002",160,211,4220,9,9,1,9,9,9,9,9,2,"02002","21/03/2017","1","1"
"02002",161,212,4010,2,9,1,9,9,9,9,9,2,"02002","11/04/2017","1","2"
"02002",162,213,4220,2,9,1,9,9,9,9,1,2,"02002","06/03/2016","1","1"
"02002",163,214,3050,1,9,1,9,9,9,9,3,2,"02002","14/04/2014","1","1"
"02002",164,215,1010,2,1,2,9,9,9,1,2,2,"02002","27/07/2014","1","1"
"02002",164,216,4210,2,1,2,9,9,9,1,1,2,"02002","27/07/2014","1","2"
"02002",165,217,4010,2,9,1,9,9,9,2,1,2,"02002","12/08/2015","1","2"
"02002",165,218,4030,2,9,1,9,9,9,2,1,2,"02002","12/08/2015","1","2"
"02002",165,219,1010,1,9,1,9,4,9,2,2,2,"02002","12/08/2015","1","2"
"02002",166,220,3040,1,9,1,9,9,9,9,9,2,"02002","26/01/2017","1","1"
"02002",166,221,2010,2,9,1,9,3,9,9,9,2,"02002","26/01/2017","1","1"
"02002",167,222,3050,1,9,1,9,9,9,9,1,2,"02002","30/10/2017","1","1"
"02002",168,223,4010,2,9,1,1,9,9,1,1,2,"02002","10/07/2017","1","1"
"02002",168,224,1010,1,9,1,9,4,9,1,2,2,"02002","10/07/2017","1","1"
"02002",169,225,4010,9,9,9,1,9,9,9,9,2,"02002","09/09/1899","1","1"
"02002",169,226,4030,9,9,9,9,9,9,9,9,2,"02002","09/09/1899","1","1"
"02002",170,227,8020,2,1,1,9,9,9,9,1,2,"02002","09/09/1899","1","2"
"02002",171,228,3010,2,9,1,9,9,9,9,1,2,"02002","19/01/2018","1","1"
"02002",172,229,4010,1,9,1,1,9,9,9,9,2,"02002","06/06/2017","1","1"
"02002",172,230,1010,1,9,1,9,4,9,9,9,2,"02002","06/06/2017","1","1"
"02002",173,231,4010,9,9,1,1,9,9,9,9,2,"02002","12/11/2017","1","1"
"02002",173,232,4020,9,9,1,9,4,9,9,9,2,"02002","12/11/2017","1","1"
"02002",174,233,1010,9,9,1,9,4,9,9,9,2,"02002","29/08/2016","1","1"
"02002",175,234,1010,1,9,1,9,4,9,9,9,2,"02002","04/04/2011","1","1"
"02002",175,235,2050,9,9,9,9,9,9,9,9,2,"02002","09/09/1899","1","2"
"02002",176,236,4220,9,9,1,9,9,9,9,9,2,"02002","14/03/2016","1","1"
"02002",177,237,2060,1,9,1,9,9,9,9,9,2,"02002","07/01/2016","1","1"
"02002",178,238,4010,9,9,1,1,9,9,9,9,2,"02002","31/01/2018","1","3"
"02002",178,239,4020,9,9,1,9,4,9,9,9,2,"02002","31/01/2018","1","1"
"02002",178,240,4030,9,9,1,1,9,9,9,9,2,"02002","31/01/2018","1","1"
"02002",178,241,4210,9,9,1,9,9,9,9,9,2,"02002","31/01/2018","1","3"
"02003",179,242,1010,1,2,1,9,4,9,2,1,2,"02003","27/07/2016","1","1"
"02003",179,243,2010,1,1,1,9,3,9,2,1,2,"02003","27/07/2016","1","2"
"02003",179,244,2060,1,1,1,9,3,9,2,1,2,"02003","09/09/1899","1","3"
"02003",180,245,3050,1,9,1,9,9,9,2,1,2,"02003","20/12/2015","1","1"
"02003",180,246,3010,1,1,1,9,9,9,2,1,2,"02003","20/12/2015","1","1"
"02003",181,247,1010,2,9,1,9,4,9,9,1,2,"02003","03/03/2017","1","1"
"02003",182,248,3050,1,9,1,9,9,9,2,1,2,"02003","14/09/2016","1","1"
"02003",182,249,3010,1,9,1,9,9,9,2,1,2,"02003","14/09/2016","1","1"
"02003",183,250,3040,1,9,1,9,9,9,9,1,2,"02003","15/06/2017","1","1"
"02003",183,251,3050,9,9,1,9,9,9,9,9,2,"02003","15/06/2017","1","1"
"02003",184,252,4220,2,9,1,9,9,9,9,3,2,"02003","06/08/2017","1","1"
"02003",185,253,1010,1,1,1,9,4,9,9,9,2,"02003","07/12/2017","1","2"
"02004",186,254,1010,1,9,1,9,4,9,9,1,2,"02004","07/08/2016","1","3"
"02004",187,255,1010,9,9,1,9,9,9,9,9,2,"02004","22/10/2016","1","2"
"02004",187,256,1040,9,9,1,9,9,9,9,9,2,"02004","22/10/2016","1","1"
"02004",187,257,1010,9,2,1,9,4,9,9,9,2,"02004","22/10/2016","1","1"
"02004",188,258,2060,1,9,1,9,3,9,9,2,2,"02004","30/09/2016","1","3"
"02004",189,259,1040,9,1,1,9,9,9,9,9,2,"02004","25/09/2016","1","1"
"02004",189,260,1010,9,2,1,9,4,9,9,9,2,"02004","25/09/2016","1","1"
"02004",190,261,4010,9,9,1,1,9,9,9,9,2,"02004","24/06/2016","1","2"
"02004",190,262,4030,9,9,1,1,9,9,9,9,2,"02004","24/06/2016","1","2"
"02004",190,263,2064,9,9,1,9,9,9,9,9,2,"02004","24/06/2016","1","2"
"02004",191,264,2060,1,9,1,9,3,9,9,3,2,"02004","31/03/2017","1","2"
"02004",192,265,3050,9,9,1,9,9,9,9,9,2,"02004","06/11/2016","1","1"
"02004",192,266,3010,9,9,1,9,9,9,9,9,2,"02004","06/11/2016","1","1"
"02004",193,267,1010,9,9,1,9,4,9,9,9,2,"02004","11/11/2016","1","2"
"02004",194,268,4030,2,1,9,9,9,9,9,9,2,"02004","10/11/2016","1","3"
"02004",194,269,1010,1,2,1,9,4,9,9,9,2,"02004","10/11/2016","1","3"
"02004",195,270,2060,9,9,1,9,3,9,9,9,2,"02004","12/08/2016","1","2"
"02004",196,271,3050,9,9,1,9,9,9,9,9,2,"02004","22/06/2016","1","1"
"02004",197,272,4010,9,9,1,1,9,9,9,9,2,"02004","11/11/2017","1","1"
"02004",198,273,1010,9,9,1,9,4,9,9,9,2,"02004","14/10/2016","1","3"
"02004",199,274,1010,1,9,2,9,4,9,9,9,2,"02004","22/09/2016","1","2"
"02004",200,275,1010,9,9,1,9,4,9,9,9,2,"02004","11/02/2017","1","1"
"02004",201,276,1010,9,9,1,9,4,9,9,9,2,"02004","04/03/2017","1","4"
"02004",202,277,1040,9,9,9,9,9,9,9,9,2,"02004","09/09/1899","1","1"
"02004",202,278,1010,9,9,1,9,4,9,9,9,2,"02004","11/08/2016","1","2"
"02004",203,279,1010,9,2,1,9,4,9,9,9,2,"02004","25/07/2017","1","1"
"02004",204,280,4010,2,9,1,9,9,9,9,1,2,"02004","09/08/2016","1","1"
"02004",204,281,4010,1,9,1,1,9,9,9,1,2,"02004","09/08/2016","1","1"
"02004",205,282,1010,9,2,1,9,4,9,9,9,2,"02004","07/08/2017","1","1"
"02004",206,283,1010,1,9,1,9,4,9,9,9,2,"02004","11/10/2016","1","2"
"02004",207,284,4130,9,9,1,9,4,9,9,9,2,"02004","22/09/2016","1","1"
"02004",208,285,1010,9,9,1,9,4,9,9,9,2,"02004","16/12/2016","1","2"
"02004",209,286,1010,9,9,1,9,4,9,9,9,2,"02004","03/11/2016","1","2"
"02004",210,287,1010,9,9,1,9,4,9,9,9,2,"02004","29/01/2017","1","3"
"02004",211,288,2060,9,9,1,9,3,9,9,9,2,"02004","26/02/2017","1","2"
"02004",212,289,1010,9,2,1,9,9,9,9,9,2,"02004","15/05/2017","1","2"
"02004",212,290,4010,9,2,1,1,9,9,9,9,2,"02004","15/05/2017","1","1"
"02004",213,291,1010,9,9,1,9,4,9,9,9,2,"02004","14/06/2017","1","2"
"02004",214,292,1010,9,9,1,9,4,9,9,9,2,"02004","16/09/2016","1","2"
"02004",215,293,1010,1,1,1,9,4,9,9,1,2,"02004","09/09/1899","1","4"
"02004",216,294,1010,1,9,1,9,4,9,9,1,2,"02004","28/03/2017","1","2"
"02004",217,295,4210,9,9,9,9,3,9,9,9,2,"02004","09/09/1899","1","9"
"02004",217,296,1010,1,9,1,9,4,9,9,1,2,"02004","23/12/2016","1","6"
"02004",218,297,1010,1,9,1,9,4,9,9,1,2,"02004","12/12/2016","1","2"
"02004",219,298,3050,9,9,1,9,9,9,9,9,2,"02004","25/10/2010","1","1"
"02004",219,299,3010,9,9,1,9,9,9,9,9,2,"02004","25/10/2010","1","1"
"02004",220,300,1010,1,9,1,9,4,9,9,1,2,"02004","10/12/2016","1","4"
"02004",221,301,1010,9,9,1,9,4,9,9,9,2,"02004","03/07/2017","1","3"
"02004",222,302,2060,9,9,9,9,3,9,9,9,2,"02004","09/09/1899","1","2"
"02004",223,303,1040,9,9,2,9,9,9,9,9,2,"02004","23/07/2016","1","1"
"02004",223,304,4210,9,9,2,9,9,9,9,9,2,"02004","23/07/2016","1","1"
"02004",224,305,4180,2,1,1,9,9,9,2,1,2,"02004","28/07/2016","1","1"
"02004",225,306,4010,9,9,1,1,9,9,9,9,2,"02004","27/08/2017","1","5"
"02004",226,307,1010,1,9,1,9,4,9,9,9,2,"02004","31/01/2017","1","3"
"02004",227,308,1010,9,9,1,9,4,9,9,9,2,"02004","06/12/2016","1","2"
"02004",228,309,1010,9,9,1,9,4,9,9,9,2,"02004","16/09/2017","1","2"
