ubicageo,cod_expe,cod_deli,delirie5,califica,gdo_cons,form_com,form_acc,modalida,elem_com,concurso,clasific,ent_ocur,muniocur,fec_ocur,totalca1,totalca2
"15104",1373,1285,401,1,1,1,1,1,3,2,3,15,"15057","23/11/2013","1","1"
"15104",1374,1287,401,1,1,1,1,1,3,1,3,15,"15057","09/03/2014","1","1"
"15104",1375,1288,101,1,1,1,1,1,0,1,3,15,"15057","23/04/2013","1","1"
"15104",1376,1289,403,1,1,1,1,1,3,1,3,15,"15104","09/09/1899","1","1"
"15104",1377,1290,402,1,1,1,1,1,3,1,3,15,"15057","28/11/2013","1","1"
"15104",1378,1291,207,1,2,1,1,1,3,9,3,15,"15104","17/11/2012","1","1"
"15110",61,1092,306,1,1,1,1,9,9,9,3,15,"15110","25/09/2013","1","1"
"15110",62,1093,710,2,1,1,1,9,1,2,3,15,"15110","10/04/2014","1","1"
"15110",63,1094,416,1,1,1,1,1,3,9,3,15,"15110","02/05/2014","1","1"
"15110",64,1095,306,1,1,1,1,9,3,9,3,15,"15110","14/05/2014","1","1"
"15110",65,1096,419,1,1,1,1,1,3,1,3,15,"15032","14/05/2014","2","1"
"15110",66,1097,710,2,1,1,1,2,1,2,3,15,"15110","27/05/2014","2","1"
"15110",67,1098,401,1,1,1,1,1,3,9,3,15,"15110","31/05/2014","2","2"
"15110",68,1099,306,1,1,1,1,3,3,0,3,15,"15110","28/05/2014","1","1"
"15110",69,1100,710,2,1,1,1,9,1,2,9,15,"15007","30/06/2014","1","1"
"15110",70,1101,710,9,1,1,1,9,9,9,3,15,"15110","22/07/2014","1","1"
"15120",71,1102,105,2,1,1,2,3,9,9,3,15,"15096","20/05/2013","1","1"
"15120",72,1103,305,1,1,1,1,1,9,9,3,15,"15036","10/03/2013","1","1"
"15120",73,1104,403,1,1,1,1,1,3,9,3,15,"15036","10/03/2013","1","1"
"15120",74,1105,105,2,1,1,1,1,3,2,3,15,"15120","21/08/2013","1","1"
"15120",75,1106,403,1,1,1,1,1,3,1,3,15,"15120","23/02/2013","1","2"
"15120",76,1107,403,1,1,1,1,1,3,2,3,15,"15120","07/09/2013","1","1"
"15120",77,1108,403,1,1,1,1,1,3,1,3,15,"15125","15/09/2013","1","1"
"15120",78,1109,419,1,1,1,1,3,3,9,3,15,"15096","08/08/2013","3","1"
"15120",79,1110,403,1,1,1,1,1,3,1,3,15,"15120","30/10/2013","2","1"
"15120",80,1111,419,1,1,1,1,3,9,9,3,15,"15120","09/10/2013","4","1"
"15120",81,1113,401,1,1,1,1,1,3,2,3,15,"15120","20/11/2013","3","1"
"15120",82,1112,401,1,1,1,1,1,3,2,3,15,"15120","18/11/2013","2","3"
"15120",83,1114,708,1,1,1,1,3,9,9,3,15,"15120","09/09/1899","2","1"
"15120",83,1115,101,1,1,1,1,3,3,0,3,15,"15120","21/06/2013","1","1"
"15120",83,1116,101,1,1,1,1,3,4,0,3,15,"15120","21/06/2013","1","1"
"15120",84,1117,101,1,1,1,1,3,3,9,3,15,"15059","17/11/2013","1","1"
"15120",85,1118,403,1,1,1,1,1,3,2,3,15,"15120","02/01/2014","2","1"
"15120",86,1119,401,1,1,1,1,1,3,1,3,15,"15120","07/11/2013","2","1"
"15120",87,1120,101,1,1,1,1,1,3,0,3,15,"15120","04/08/2013","1","1"
"15120",88,1121,101,1,1,1,1,1,4,2,3,15,"15059","28/11/2013","1","1"
"15120",89,1122,403,1,1,1,1,3,3,9,3,15,"15059","28/11/2013","2","1"
"15120",90,1123,401,1,1,1,1,1,3,2,3,15,"15120","30/12/2013","4","1"
"15120",91,1124,401,1,1,1,1,1,3,2,3,15,"15120","23/02/2014","1","2"
"15120",92,1125,207,1,2,1,1,3,3,9,3,15,"15120","20/07/2013","1","1"
"15120",93,1126,305,1,1,1,1,1,9,9,3,15,"15120","10/01/2004","1","1"
"15120",94,1127,401,1,1,1,1,1,3,1,3,15,"15120","26/01/2014","1","1"
"15120",95,1128,305,1,1,1,1,1,9,0,3,15,"15120","20/12/2013","1","1"
"15120",96,1129,305,1,1,1,1,1,9,0,3,15,"15120","01/02/2012","1","1"
"15120",97,1130,401,1,1,1,1,1,3,1,3,15,"15120","03/03/2014","2","1"
"15120",98,1131,207,1,2,1,1,3,3,9,3,15,"15010","15/02/2013","1","1"
"15120",99,1132,305,1,1,1,1,1,9,0,3,15,"15059","26/06/2013","1","1"
"15120",100,1133,401,1,1,1,1,1,3,2,3,15,"15059","02/08/2013","3","1"
"15120",101,1134,710,0,1,1,1,3,9,9,3,15,"15120","30/05/2013","1","1"
"15120",102,1135,403,1,1,1,1,1,3,1,3,15,"15120","08/03/2013","1","1"
"15120",103,1136,101,1,1,1,1,3,1,2,3,15,"15059","08/03/2013","1","1"
"15120",104,1137,710,1,1,1,1,3,9,9,3,15,"15120","09/09/1899","2","1"
"15120",105,1138,101,1,1,2,1,3,4,1,3,15,"15120","25/09/2012","1","1"
"15120",106,1139,101,1,1,1,1,3,4,1,3,15,"15120","04/09/2012","1","1"
"15120",107,1140,502,2,0,1,1,3,9,9,3,15,"15120","05/12/2012","1","1"
"15120",108,1141,101,1,1,1,1,3,4,0,3,15,"15120","05/08/2012","1","1"
"15120",109,1142,402,1,1,1,1,1,3,2,3,15,"15120","16/05/2014","2","2"
"15120",110,1143,401,1,1,1,1,1,3,0,3,15,"15120","09/09/1899","4","1"
"15120",111,1144,101,1,1,1,1,3,4,1,3,15,"15120","21/06/2013","1","1"
"15120",112,1145,410,1,1,1,1,1,3,2,3,15,"15120","30/11/2013","2","1"
"19039",584,463,105,9,2,2,1,1,9,9,9,19,"19021","09/09/1899","1","5"
"19039",585,464,101,9,2,2,9,9,9,9,9,19,"19048","09/09/1899","1","2"
"19039",586,465,305,1,2,1,1,9,3,1,1,19,"19012","10/05/2014","1","1"
"19039",586,466,501,9,2,9,9,9,9,9,9,19,"19999","09/09/1899","1","1"
"19039",587,467,502,2,2,1,9,9,9,1,3,19,"19039","09/09/1899","1","3"
"19039",588,468,605,1,2,1,9,9,9,1,1,19,"19039","16/05/2014","1","1"
"19039",588,469,305,1,2,9,9,9,9,1,1,19,"19039","16/05/2014","1","1"
"19039",589,470,501,9,2,1,9,9,9,9,9,19,"19041","09/09/1899","1","1"
"19039",590,471,101,9,2,2,9,9,9,9,9,19,"19041","09/09/1899","1","1"
"19039",591,473,305,1,2,1,1,1,9,0,1,19,"19007","22/05/2014","1","1"
"19039",592,474,501,1,2,1,1,1,9,2,3,19,"19006","15/10/2013","1","1"
"19039",593,475,105,2,2,1,1,1,2,0,1,19,"19010","27/04/2014","1","1"
"19039",594,476,101,9,2,2,9,9,9,9,9,19,"19039","09/09/1899","1","2"
"19039",595,477,105,2,2,1,1,9,9,9,1,19,"19031","28/05/2014","1","1"
"19039",595,478,501,2,2,1,1,9,9,9,1,19,"19031","28/05/2014","1","1"
"19039",596,479,304,9,2,1,9,9,9,9,9,19,"19048","09/09/1899","1","1"
"19039",597,480,305,9,2,1,9,9,9,9,9,19,"19039","09/09/1899","1","1"
"19039",597,481,605,9,2,1,9,9,9,9,9,19,"19039","09/09/1899","1","1"
"19039",598,482,605,2,2,1,9,9,9,9,1,19,"19012","31/05/2014","1","1"
"19039",598,483,304,2,2,9,9,9,9,9,1,19,"19012","31/05/2014","1","1"
"19039",598,484,501,1,2,9,9,9,9,9,1,19,"19012","31/05/2014","1","1"
"19039",599,485,501,9,2,1,9,9,9,9,9,19,"19006","09/09/1899","1","1"
"19039",600,486,401,2,2,1,2,1,9,0,1,19,"19039","07/06/2014","1","2"
"19039",601,487,710,9,2,9,9,9,9,9,9,19,"19006","09/09/1899","1","1"
"19039",602,488,204,9,2,1,9,9,9,9,9,19,"19006","09/09/1899","1","1"
"19039",603,489,501,2,2,1,9,9,9,0,0,19,"19039","11/02/2013","1","1"
"19039",604,490,101,9,2,2,9,9,9,9,9,19,"19013","09/09/1899","1","2"
"19039",605,491,101,2,2,2,9,9,9,9,1,19,"19019","13/04/2014","1","1"
"19039",606,492,101,1,2,2,9,9,9,9,0,19,"19047","22/06/2014","1","1"
"19039",607,493,305,9,2,9,9,9,9,9,9,19,"19045","09/09/1899","1","2"
"19039",608,494,605,9,2,9,9,9,9,9,9,19,"19018","09/09/1899","1","3"
"19039",609,495,420,0,2,2,9,1,9,9,1,19,"19039","04/05/2013","1","3"
"19039",610,510,105,9,2,1,1,9,9,9,9,19,"19039","09/09/1899","1","1"
"19039",611,511,305,9,2,9,9,9,9,9,9,19,"19039","09/09/1899","1","1"
"19039",612,512,305,0,2,1,9,9,9,9,2,19,"19047","12/07/2014","1","1"
"19039",613,513,305,9,2,9,9,9,9,9,9,19,"19046","09/09/1899","1","1"
"19039",614,514,105,9,2,1,1,9,9,9,9,19,"19026","09/09/1899","1","2"
"19039",614,515,107,9,2,9,9,9,9,9,9,19,"19999","09/09/1899","1","2"
"19039",615,516,401,0,2,1,2,9,9,9,1,19,"19039","21/07/2014","1","1"
"19039",616,517,305,9,2,1,1,9,9,9,9,19,"19018","09/09/1899","1","1"
"19039",617,537,105,2,2,2,9,1,9,9,1,19,"19039","03/08/2014","1","2"
"19039",617,538,420,2,2,2,9,9,9,9,1,19,"19039","03/08/2014","1","2"
"19039",617,539,101,2,2,2,9,1,9,9,1,19,"19039","03/08/2014","1","2"
"19039",618,540,401,2,2,1,2,9,9,9,1,19,"19021","10/08/2014","1","1"
"19039",619,541,305,1,2,1,1,9,9,9,1,19,"19039","06/05/2014","1","1"
"19039",619,542,605,1,2,1,1,9,9,9,1,19,"19039","06/05/2014","1","1"
"19039",620,543,501,2,2,1,9,9,9,0,1,19,"19031","11/05/2014","1","2"
"19039",621,545,101,0,2,2,1,9,3,9,1,19,"19039","20/06/2013","1","1"
"19039",621,546,105,0,2,2,1,1,3,9,1,19,"19039","20/06/2013","1","1"
"19039",622,547,105,9,2,1,1,9,9,9,9,19,"19021","09/09/1899","1","1"
"19039",622,548,305,9,2,9,9,9,9,9,9,19,"19021","09/09/1899","1","1"
"19039",622,549,501,9,2,1,1,9,9,9,9,19,"19021","09/09/1899","1","1"
"19039",623,550,420,0,2,1,2,1,3,9,1,19,"19021","04/09/2014","1","1"
"19039",624,551,305,1,2,9,9,9,9,0,1,19,"19031","18/08/2014","1","1"
"19039",624,552,605,0,2,1,9,9,9,0,0,19,"19031","09/09/1899","1","1"
"19039",625,553,305,9,2,9,9,9,9,9,9,19,"19021","09/09/1899","1","2"
"19039",626,554,305,1,2,1,9,9,9,9,0,19,"19018","05/09/2014","1","1"
"19039",626,555,605,0,2,1,9,9,9,9,0,19,"19018","05/09/2014","1","1"
"19039",627,556,105,9,2,1,1,9,9,9,9,19,"19039","09/09/1899","1","1"
"19039",628,557,305,1,2,1,9,9,9,9,1,19,"19048","02/07/2014","1","1"
"19039",629,558,420,2,2,1,2,1,9,1,1,19,"19026","20/09/2014","1","2"
"19039",630,559,501,1,2,1,1,9,9,9,0,19,"19006","24/05/2014","1","1"
"19039",630,560,305,0,2,1,1,9,2,9,0,19,"19006","24/05/2014","1","1"
"19039",631,561,305,0,2,9,9,9,9,9,1,19,"19019","24/09/2014","1","1"
"19039",631,562,605,0,2,1,9,9,9,9,1,19,"19019","24/09/2014","1","1"
"19039",632,442,420,2,2,1,2,1,9,9,1,19,"19029","06/08/2013","3","1"
"19039",633,563,107,2,2,1,1,9,9,9,1,19,"19026","17/04/2014","3","1"
"19039",633,564,420,2,2,1,2,1,9,9,1,19,"19026","17/04/2014","3","1"
"19039",633,565,703,2,2,1,9,9,9,9,1,19,"19026","17/04/2014","3","1"
"19039",634,472,401,2,2,1,2,1,9,0,1,19,"19046","20/05/2014","3","1"
"19039",635,535,305,1,2,1,1,3,3,1,1,19,"19006","02/07/2014","1","1"
"19039",636,536,305,9,2,9,9,9,9,9,9,19,"19018","09/09/1899","2","1"
"19039",637,544,401,9,2,1,2,9,9,9,9,19,"19006","09/09/1899","3","1"
"19039",1476,933,101,9,2,2,9,9,9,9,9,19,"19021","09/09/1899","1","3"
"19039",1477,934,101,9,2,2,9,9,9,9,9,19,"19009","09/09/1899","1","1"
"19039",1478,935,305,1,2,1,1,9,9,9,1,19,"19039","09/09/1899","1","1"
"19039",1479,936,420,2,2,2,9,9,9,9,0,19,"19048","01/11/2013","1","1"
"19039",1480,937,401,2,2,1,2,1,9,0,1,19,"19039","17/01/2014","1","2"
"19039",1481,938,101,2,2,2,9,9,9,0,1,19,"19033","18/01/2014","1","1"
"19039",1482,939,101,2,2,2,9,9,9,0,1,19,"19034","18/01/2014","1","5"
"19039",1482,940,105,2,2,2,9,9,9,0,1,19,"19034","18/01/2014","1","5"
"19039",1482,941,420,2,2,2,9,9,9,0,1,19,"19034","18/01/2014","1","5"
"19039",1483,942,501,9,2,1,1,2,3,9,9,19,"19041","09/09/1899","1","1"
"19039",1483,943,305,1,2,9,9,9,9,9,1,19,"19041","09/09/1899","1","1"
"19039",1484,944,502,2,2,1,9,9,9,9,3,19,"19039","01/10/2012","1","1"
"19039",1485,945,101,9,2,2,9,9,9,9,9,19,"19039","31/01/2014","1","1"
"19039",1485,946,420,9,2,2,9,9,9,9,9,19,"19039","31/01/2014","1","1"
"19039",1486,947,501,9,2,1,1,1,3,9,9,19,"19048","09/09/1899","1","1"
"19039",1486,948,105,9,2,1,1,9,3,9,1,19,"19048","09/09/1899","1","1"
"19039",1487,949,305,1,2,1,1,9,9,9,9,19,"19006","09/09/1899","1","1"
"19039",1488,950,501,9,2,1,1,1,3,9,9,19,"19006","09/09/1899","1","1"
"19039",1489,951,401,9,2,1,2,1,9,9,9,19,"19039","09/09/1899","1","1"
"19039",1490,952,304,9,2,1,2,9,9,9,9,19,"19026","09/09/1899","1","1"
"19039",1490,953,703,9,2,1,2,9,9,9,9,19,"19026","09/09/1899","1","1"
"19039",1491,954,305,9,2,1,9,9,9,9,9,19,"19033","09/09/1899","1","1"
"19039",1491,955,501,9,2,1,9,9,9,9,9,19,"19033","09/09/1899","1","1"
"19039",1492,441,501,9,2,1,1,9,9,9,9,19,"19006","09/09/1899","1","1"
"19039",1493,443,420,2,2,2,9,9,9,0,1,19,"19039","02/04/2013","1","2"
"19039",1494,444,101,1,2,2,9,9,9,0,1,19,"19026","27/02/2014","1","1"
"19039",1495,445,107,9,2,9,9,9,9,9,9,19,"19045","09/09/1899","1","1"
"19039",1496,446,101,1,2,2,9,3,9,0,1,19,"19026","02/03/2014","1","2"
"19039",1496,447,105,1,2,2,9,3,9,0,1,19,"19026","02/03/2014","1","2"
"19039",1497,448,105,2,2,1,1,9,9,9,1,19,"19039","09/02/2014","1","1"
"19039",1498,449,502,9,2,1,9,9,9,9,9,19,"19006","09/09/1899","1","2"
"19039",1499,450,101,9,2,2,9,9,9,9,9,19,"19006","09/09/1899","1","1"
"19039",1500,451,105,9,2,2,1,1,9,9,9,19,"19044","09/09/1899","1","4"
"19039",1501,452,420,2,2,2,2,1,9,9,1,19,"19009","09/09/1899","1","1"
"19039",1502,453,305,9,2,9,9,9,9,9,9,19,"19033","09/09/1899","1","1"
"19039",1503,454,702,2,2,1,1,1,2,9,0,19,"19039","09/03/2014","1","1"
"19039",1504,455,710,2,2,9,9,9,9,0,3,19,"19019","16/11/2011","1","4"
"19039",1505,456,420,2,2,2,2,1,9,9,1,19,"19039","20/04/2013","1","3"
"19039",1505,457,105,2,2,2,1,1,9,9,1,19,"19039","20/04/2013","1","3"
"19039",1506,458,105,0,2,2,1,1,9,9,1,19,"19026","21/03/2014","1","1"
"19039",1507,459,305,9,2,9,9,9,9,0,9,19,"19039","24/03/2014","1","1"
"19039",1508,460,202,9,2,1,9,9,9,9,9,19,"19013","09/09/1899","1","2"
"19039",1509,461,305,9,2,9,9,9,9,9,9,19,"19009","09/09/1899","1","1"
"19039",1510,462,305,9,2,9,9,9,9,9,9,19,"19039","09/09/1899","1","1"
"30038",1396,904,401,2,1,1,1,2,3,9,3,30,"30087","09/08/2013","1","1"
"30038",1452,905,501,2,1,1,1,1,1,9,3,30,"30087","29/09/2013","1","1"
"30038",1453,906,105,2,1,1,1,1,4,9,3,30,"30087","31/03/2014","1","1"
"30038",1453,907,603,2,1,1,1,1,1,9,3,30,"30087","31/03/2014","1","1"
"30038",1454,908,401,1,9,1,1,1,3,9,3,30,"30087","15/02/2014","1","1"
"30038",1455,909,401,1,1,2,1,1,3,9,3,30,"30087","26/06/2013","1","1"
"30038",1456,910,603,2,1,1,1,1,1,9,3,30,"30087","26/05/2013","1","1"
"30038",1456,911,105,2,1,1,1,1,4,9,3,30,"30087","26/05/2013","1","1"
"30038",1457,912,401,1,1,1,1,1,3,9,3,30,"30087","30/06/2013","1","1"
"30038",1458,913,310,1,1,1,1,9,1,9,3,30,"30087","05/08/2013","1","1"
"30038",1459,914,310,1,1,1,1,2,3,9,3,30,"30087","20/01/2014","1","1"
"30038",1460,915,501,2,1,1,1,1,1,9,3,30,"30087","05/06/2014","1","1"
"30038",1461,916,401,1,1,1,1,1,3,9,3,30,"30087","15/06/2013","1","2"
"30038",1462,917,310,1,1,1,1,2,1,9,3,30,"30087","18/12/2013","1","1"
"30038",1463,918,101,1,1,1,1,1,4,9,3,30,"30087","10/05/2013","1","1"
"30038",1464,919,207,1,9,2,1,1,3,9,3,30,"30087","11/02/2014","1","1"
"30038",1465,920,401,1,1,1,1,1,3,9,3,30,"30087","14/07/2013","2","1"
"30038",1466,929,708,1,1,1,1,1,1,9,3,30,"30087","09/09/1899","7","3"
"30038",1466,930,710,1,1,1,1,3,1,9,3,30,"30087","09/09/1899","7","3"
"30038",1466,931,702,2,1,1,1,1,1,9,3,30,"30087","09/09/1899","7","3"
"30038",1467,921,401,1,9,1,1,1,3,9,3,30,"30087","04/10/2013","1","1"
"30038",1468,922,310,1,1,1,1,3,1,9,3,30,"30087","08/04/2014","1","1"
"30038",1469,923,101,1,1,1,1,1,4,9,3,30,"30087","07/08/2013","1","1"
"30038",1470,924,310,1,1,1,1,1,3,9,3,30,"30087","09/09/1899","1","1"
"30038",1471,925,401,1,1,1,1,1,3,9,3,30,"30087","05/05/2014","1","1"
"30038",1472,926,105,1,1,1,1,1,4,9,3,30,"30087","10/10/2013","3","1"
"30038",1473,927,401,1,1,1,1,1,4,9,3,30,"30087","07/07/2013","1","1"
"30038",1474,928,310,1,1,1,1,2,3,9,3,30,"30087","09/09/1899","1","1"
"30086",1475,932,101,1,1,1,1,1,0,0,1,30,"30128","20/01/2014","1","1"
"31050",351,220,101,1,1,1,1,4,2,0,1,31,"31019","15/09/2013","1","1"
"31050",352,226,101,1,1,1,9,4,9,0,1,31,"31101","19/05/2013","1","1"
"31050",353,236,101,2,1,2,2,1,4,1,1,31,"31053","05/08/2012","1","1"
"31050",353,237,420,2,1,2,2,1,4,1,1,31,"31053","05/08/2012","1","1"
"31050",353,238,105,2,1,2,2,1,4,1,1,31,"31053","05/08/2012","1","3"
"31050",354,239,306,1,1,1,2,3,9,0,1,31,"31044","25/03/2013","1","1"
"31050",355,240,105,1,1,1,1,4,4,0,1,31,"31101","11/02/2014","1","1"
"31050",356,241,306,1,1,1,2,3,9,0,1,31,"31001","24/12/2013","1","1"
"31050",357,242,401,1,1,1,1,1,1,2,1,31,"31076","15/09/2013","1","1"
"31050",357,243,101,1,1,1,1,4,1,2,1,31,"31076","15/09/2013","1","1"
"31050",358,244,101,1,1,1,1,3,9,2,1,31,"31002","18/10/2013","1","2"
"31050",359,245,101,1,1,1,1,4,3,0,1,31,"31038","18/08/2013","3","1"
"31050",360,246,306,1,1,1,9,9,3,0,1,31,"31041","01/03/2014","1","1"
"31050",361,247,101,1,1,1,1,4,2,0,1,31,"31011","23/03/2014","1","1"
"31050",362,248,101,1,1,1,1,4,4,0,1,31,"31056","09/09/1899","4","1"
"31050",363,249,701,2,1,1,0,1,0,2,1,31,"31103","05/04/2014","1","1"
"31050",363,250,710,2,1,1,0,0,0,2,1,31,"31103","05/04/2014","1","1"
"31050",364,251,101,1,1,1,1,4,4,0,1,31,"31056","20/06/2014","1","1"
"32056",365,203,702,1,1,1,1,9,3,9,3,32,"32056","06/09/2012","1","1"
"32056",365,204,105,1,1,1,1,9,3,9,3,32,"32056","06/09/2012","1","1"
"32056",366,202,401,1,1,1,9,4,9,0,1,32,"32017","14/06/2011","1","1"
"32056",367,217,420,2,1,2,0,1,4,0,1,32,"32017","03/07/2010","1","2"
"32056",368,218,501,2,1,1,1,0,4,0,0,32,"32056","30/07/2012","1","1"
"32056",368,219,105,2,1,1,1,0,4,0,1,32,"32056","30/07/2012","1","1"
"32056",369,211,105,1,1,1,1,4,3,9,1,32,"32056","10/05/2013","3","1"
"32056",369,212,101,1,1,1,1,4,4,9,2,32,"32056","10/05/2013","3","1"
"32056",370,210,418,2,1,0,2,3,0,0,0,32,"32050","01/12/2008","1","1"
"32056",371,231,101,1,1,1,1,4,1,2,1,32,"32017","16/12/2012","1","1"
"32056",371,232,105,1,1,1,1,4,1,2,1,32,"32017","16/12/2012","1","1"
"32056",372,200,417,2,1,1,9,9,9,0,1,99,"99999","09/09/1899","1","1"
"32056",373,213,207,1,1,1,1,1,3,0,1,32,"32017","19/03/2014","2","1"
"32056",374,215,101,1,1,1,1,4,2,0,1,32,"32017","05/07/2013","3","1"
"32056",374,216,401,2,1,1,9,4,4,9,1,32,"32017","05/07/2013","3","1"
"32056",375,214,401,0,1,0,1,4,1,0,1,32,"32017","01/03/2013","1","1"
"32056",376,229,207,1,1,1,1,5,1,2,1,32,"32056","03/10/2013","2","2"
"32056",376,230,401,1,1,1,1,5,1,2,1,32,"32056","03/10/2013","2","2"
"32056",377,207,106,1,1,1,9,3,3,0,3,99,"99999","09/09/1899","1","1"
"32056",378,201,101,1,1,1,1,4,9,0,1,32,"32017","23/12/2012","1","1"
"32056",379,205,501,2,1,1,1,9,3,9,1,32,"32056","31/03/2013","1","1"
"32056",379,206,105,2,1,1,1,9,3,9,1,32,"32056","31/03/2013","1","1"
"32056",381,227,207,1,1,1,1,3,3,0,1,32,"32056","03/09/2013","4","2"
"32056",383,233,201,1,1,1,1,5,1,2,1,32,"32056","30/08/2012","2","2"
"32056",383,234,101,1,1,1,1,5,1,2,1,32,"32056","30/08/2012","2","2"
"32056",383,235,401,1,1,1,1,5,1,2,1,32,"32056","30/08/2012","2","1"
